,Tweet,Anger,Disgust,Fear,Joy,Sadness,Surprise
33,"Well, the way I've been thinking. I'm sorry and everything things down because I'm so used to doing it. It seems to be self-care, social interaction, and I guess it's not so magical. So it's self-care. And that breaks up into all sorts of activities, social interaction and medical and financial. Accessing those.",0.018572928,0.0070893923,0.13210247,0.8353864,0.005200162,0.0016486591
34,You're good.,0.00907828,0.012248694,0.12122653,0.17707922,0.02215563,0.65821165
35,"exactly what is it? See, I use 40 words but two would do. Yeah, yeah.",0.13300714,0.04055069,0.21557166,0.13256612,0.15321566,0.3250887
36,All the different activities tells us that it's totally those,0.28327915,0.017154131,0.19241095,0.21465147,0.07735769,0.21514662
37,"But this session don't, isn't it?",0.01414281,0.0010306946,0.1657543,0.46469477,0.075631194,0.27874622
38,"with it, isn't it? Two things of the three important things is some of the things you want to do, but there's some things you have to do of those, those three, all the activities you have to do. You have to look after yourself. What was the middle name again?",0.1666296,0.009612575,0.17158644,0.6508879,0.00074511056,0.00053835387
39,"So social, interactive. Yeah, your health and well-being is included in your social and stuff.",0.003233773,0.001209574,0.0066516744,0.86135566,0.02195829,0.105591044
40,"Because there was no idea. OK. She's not confused. I'm lucky because all I do is to jump on the bus and go into town do some shopping there is this. I was used to thinking of reserves with that stuff. Yeah, yeah. Tuesdays I used to go for lunch at the church in Glenfield. That's yeah. Well, now I make myself go into water for a walk on the road or catch the bus in the town.",0.025463957,0.0033271008,0.14577094,0.8092975,0.005305969,0.010834514
41,"and it's important. Yeah, if you talk about what's in the three top important things it's important to and yeah, I think I just think you're good.",0.20983858,0.034008704,0.3077813,0.27019987,0.069455765,0.10871576
42,"Um, with transport going on that, yeah, I'm limited.",0.0070522884,0.0036983658,0.012287169,0.107499905,0.053011063,0.8164512
43,"Yeah, yeah. But I mean, I'm pretty nifty getting on and off both the load, the ramp and stuff. Yeah, crashed of the south on the bus that we gloss over that. But it would be here if it's not on the bus route. There's only a certain type of taxi. I can have a map, but you probably yeah, it comes back to transport. It is huge.",0.056474168,0.0022651067,0.0790365,0.79929245,0.016088093,0.046843674
44,"way they can let you know I'll meet someone who's I've been down to the Did you come from home? Yeah, I'm going",0.00017427835,0.00015524143,0.0010618797,0.0014513318,0.0018527849,0.99530447
45,"to say this about the guide dogs. All that because the guide dogs go by what they can hear. Yeah, yeah. So it's really massive. Yeah, yeah, yeah.",0.062137607,0.01377732,0.26958552,0.6450664,0.0061113504,0.003321828
46,It's not been introduced.,0.052009914,0.010022167,0.097856306,0.09102732,0.37558943,0.37349486
47,"No, I know",0.009948473,0.03316535,0.046105377,0.03247735,0.22158922,0.6567142
48,what it's,0.031345736,0.024882093,0.26352006,0.17316638,0.06847073,0.43861502
49,"like coming otherwise three three years in this place. But in the Pines University here, 50 years ago, it's never, never",0.06909827,0.013786496,0.048627183,0.07071143,0.43639135,0.36138526
50,"been a polytechnic. Yes. Yeah, I think so. She's very down. That's all you need to know. Oh, yeah, yeah.",0.0354736,0.010549867,0.08206549,0.21222675,0.098343775,0.5613405
51,"Oh yes, totally.",0.009084439,0.003170643,0.009146438,0.6431501,0.016914446,0.31853393
52,"Well, I think everyone was horrified.",0.009113439,0.045277853,0.31276345,0.008155799,0.015359655,0.6093298
53,We were worried about what's coming out of the Blue Submarine.,0.0041370573,0.0027787315,0.82047904,0.015622489,0.004215171,0.15276751
54,"of these cars. Driverless cars? Yeah. But you know, there's not a lot goes wrong with the mechanics of the computer. Who do you blame in? And I think both someone killed recently.",0.13211596,0.020014388,0.1617467,0.09907964,0.57871264,0.008330668
55,"Yeah, that was yes. Yeah, yeah. Oh yeah. Yeah, yeah. I wouldn't know. Did frighten me. Right? The Wi-Fi goes down. You go, Okay,.",0.07153843,0.042129397,0.06174043,0.07362565,0.12160537,0.62936074
56,How did you get on doing that? Because they tried me with it?,0.3271496,0.042355064,0.33079466,0.08193242,0.15211809,0.06565015
57,I wrote off the gearbox.,0.018366842,0.011696077,0.22483845,0.104379505,0.04791725,0.59280187
58,"Well, what they did with me because I can drive by right next. I can swap to. So the process was 19. Yeah. And occasionally the automatic. What do you do? I panicked because it took me straight out into the main road which I did think it was stupid. Yeah. And so I was I was I was nervous, so it didn't make any sense. What don't you do with an automatic car?",0.35447413,0.009351421,0.21114269,0.019949041,0.068342604,0.33674014
59,"Yeah, I've done my right leg suddenly burst into life, I suppose.",0.036975093,0.02008854,0.04794237,0.31247523,0.2519509,0.33056787
60,"Into face to face, so to drive. But yeah,",0.07549803,0.019960688,0.256183,0.4300407,0.13945627,0.07886132
61,"I can't drive now, it's one of the drive and you just really. Quite dangerous. Yeah, yeah, yeah. I am not supposed to drive anyway.",0.13343897,0.034994666,0.3462469,0.05131883,0.25033078,0.18366987
62,People are supposed to deliver houses and so they don't do well.,0.21522033,0.026979942,0.031595886,0.096040495,0.17678218,0.45338118
63,"Well, what about this is the percentage of buildings with these thermal cups? Yeah, you can get some of them is what we're trying to do is say thank you can how even though the sort of thing and bring your own drink, you know how it's going to work because honestly, I'm just like, I just manage, yeah. And if I go to shows and stuff, oh, well, we're going to try and find to have those cardboard trays thinking about it so we can help people.",0.0035957075,0.0003730197,0.032119118,0.15611567,0.0008330751,0.8069634
64,"Oh, have you?",0.00792123,0.0038014052,0.04125825,0.15645573,0.02646726,0.76409614
65,"I think I have made my kitchen was not there. So I think that the wheelchair in the house is one thing. But if you will, in the future, going to have to have mobility equipment like I have a walker as well a space around and that you the units and of that can be dropped if you like can be lowered and which might have been so I can sit in the wheelchair does under certain types of kitchen things that my oven I can't have one with the dropped down door , it's not safe for me, but I have one of those those sliding they are brilliant. So that's socially but not so you can just explain it is cheap, and.",0.079991214,0.0067564086,0.58066523,0.3061418,0.008337444,0.018107899
66,"Have you ever seen bake off the bake off it, right? What they do, but be put an oven door down what it does disappears underneath it slides underneath.Yeah, because I can't have anything in front of me. I've got to be able to be right in front of the oven book because it slides on. I think it's called Hide and Slide or something like that.",0.004701452,0.0012187301,0.048184905,0.9430875,0.002076478,0.00073094387
67,"And it's it's excellent for that unless you hang on to it. If you try to move on, it goes and slides and, you know, expect it will go on the issue. But the other thing is, what about that? But it's it's brilliant for that because I can go in front and in the wheelchair, sometimes not too heavy. I go to the side. So the kitchen equipment, I think, and otherwise I wouldn't use the oven. It's as simple as that and it's got to be easily accessible.",0.005060776,0.0045286003,0.04459282,0.91527724,0.009779562,0.020761007
68,"If you look in technology and internet stuff it's kind of sounds awful generations come and go as they age, they will be brought up with this man. It's the wall of the rest of us. So the older ones now generation today, the generation that the older generation that I'm no longer the older again generation, maybe that has never used the internet and are still frightened of it, but that will adapto us, yeah, but as the years go on. Sounds awful. As the new generations come up they will, they will embrace all of this. And which we maybe not",0.039638665,0.0049772803,0.53205013,0.31422272,0.01094457,0.09816665
69,But it's not what it's about. Why would you have to if you're doing enough to meet your needs? That's what it's about.,0.26869935,0.03718407,0.3507115,0.19173871,0.09757523,0.05409113
70,"You know, so if it's like you say, it's what you said, so you need to give it. You want older people to embrace it as because they don't need it, make it easier. Make it less scary. Yeah, they get that. Sometimes these iPhones. I mean, I love it. I'm a geek. Yeah. As soon as therie is a new technology I want it! But I'm lucky enough to become A.. I've got friends that was so, you know, can't understand it. The technical wording is too difficult if you make it simple wording. Yet I just say press number one press number two fine. Why would you just interface? You know this? I love it, but I don't understand a lot of it. Make it easy. We want older people or people who are scared of it to to embrace the technology. Make it every dayable. Yeah, if that makes sense. Right?",0.33519414,0.0026591455,0.19049086,0.42900106,0.008490787,0.034164004
71,"Don't you find it like your eyes on ebay, as you said, Oh, there's marvellous tablet! It should be £700 for £200 if you think you're going to get the genuine thing £200...",0.13794543,0.042874396,0.0838208,0.04786226,0.039724775,0.6477724
72,"So I've got bars all around my house, even if that's possible, because when I go home, I've tried to make myself show for like four stuff stuff. Yeah, I think wherever I put my hand and, well, I set up. That's why we need your help when you come in the hole every everywhere around the world. So do not think you should design. So let's make it open. Right. But I'm going to go around the outside world. Yeah, because everybody everywhere I put my hand, I need a handrail. Yeah, there's basic, that's not technology, that's just",0.047702465,0.0027114458,0.049517594,0.8542068,0.010566077,0.03529563
73,"So you've got stairless, haven't you? It is not the one that goes up to the floor. And I think we have seen that. We've got that. Yeah. So it goes, that is lovely.",0.20334695,0.017959274,0.101121366,0.45318305,0.03402119,0.19036816
74,"Look by my own house, yeah, so.",0.017086694,0.006174726,0.026561864,0.67797667,0.07013312,0.2020669
75,The one I'm thinking about to move back to the stairs up on the outside is a public footpath. Uh-Huh. Yeah. So that's a different part.,0.005522587,0.00013943027,0.50889075,0.48435944,0.00072366826,0.00036413252
76,"We couldn't adapt where I used to be. I have what I have now because some of those that go through the others say that the future builds. It's already in place and things, but it's not like they can't be adapted. So this oh we need it to be installed.",0.045009542,0.0017605661,0.12060115,0.66272086,0.15170692,0.018200967
77,"I am about to have the bathroom changed because it's something I physically need. Yeah, and you said about being able to stay where I am. Yes, if I get worse, then the equipment that's being fitted, it can be again. I think this phrase know it's coming from a future group. They can adjust it so I can stay where I am, so I'm going to need. It's probably at some stage a way of showering and this new equipment can't be and have an add on so I can stay where I won't need help to be showered. So I'm keeping into handles. So that's important",0.4065031,0.055390492,0.11560609,0.30485788,0.046643853,0.070998564
78,"it will be based solely on this idea of being checked being built next week, and it's the hardest part of the electric service and Flamingo is once that's done and it looks perfectly normal. But if I get worse, they can adjust they can block put something onto that'll  help me, which again is thinking ahead.",0.046175744,0.00291911,0.048765633,0.45619932,0.33253783,0.11340237
79,"Yeah, thinking ahead. Yes, these things are built and put in it's thinkable ok. What like Bath? Possibly what you're saying? What do we need to put in now just in case? Yeah, I don't know if you understand.",0.19438171,0.012167171,0.2826506,0.22528231,0.1981545,0.08736372
80,Sorry.,0.06529679,0.03003396,0.081782274,0.19034255,0.3683252,0.26421922
81,"It's lucky that you live where you are, where I am. I'm coming down my bedroom world and I have for 12 months and I've been trying to get it. I have reported it and they keep saying Yes, yes, we'll do it. I've had scaffolding outside my flat for about 14 months. Nothing to do with me. It was a flat blow that took them a long time to cure their down. Yeah, when I said, Well, why can't you expand it because it sounds like no, why can't you expand it? Oh, no, all the scaffolding has got to come down and we'll just build a separate little one for you. Oh, how stupid! The scaffolding came down last week, but I don't know where I'm going to get mine. They are all removed.",0.138932,0.016680198,0.48445386,0.119915,0.06783156,0.17218739
82,"It's not mould, it is just the black strips.",0.07826274,0.020650046,0.16574559,0.24335007,0.32446396,0.16752759
83,"Yeah, and I have this severe case where and oh yes, it is definitely damp. It needs to be done. It's coming through the outside cladding.",5.712774e-06,1.7864127e-07,0.00054584525,0.9994256,7.970832e-06,1.4717112e-05
84,"Yeah, but it could spot, I think, what you're saying. It could be that if you go too bad, they have to say yes, it's not suitable for it to stay. Yeah. So they need to put it right.",0.14052422,0.014572142,0.22078383,0.562729,0.039380223,0.022010582
85,Do you pay rent ?,0.20209406,0.0064552864,0.025910042,0.4706077,0.06967561,0.22525729
86,"No, it's my own flat, but we're going to come on those factory housing.",0.0020968053,0.0011277078,0.02998498,0.15287673,0.009891855,0.8040219
87,"Uh, yeah, yeah. Yeah, yeah, yeah.",0.005498786,0.0042136456,0.005246838,0.106770314,0.01712652,0.8611439
88,"Yes, absolutely. I suppose we're looking at, we get a bus every half an hour.",0.03817777,0.0005494227,0.006354767,0.9162112,0.017466076,0.02124075
89,there aren't the amount of seats on the blue buses downstairs.,0.267833,0.25381097,0.19524877,0.028018218,0.053012047,0.20207699
90,"I mean, you see people that are able to stand but they're still using seats. Yeah, yeah, that's interesting.",0.17811012,0.09053744,0.10969117,0.04589516,0.14193489,0.43383121
91,"Yeah, I have to ask, what does Pepper think? Because his head is this is kind of, you know, he's looking down",0.037342988,0.008883612,0.19796158,0.2207765,0.1528153,0.38222
92,"It just gives you a right look, and ..",0.030732442,0.0010648237,0.06167427,0.8755975,0.022134723,0.008796257
93,"Oh, I think the facilitators is accessibility and that covers what you were saying about accessibility, and that's allowing for people like Gaynor to stay where she is, and she has to be able to use and things like that. And it's making it technology accessible as well. Mm hmm. So it's fair to say the barriers is the inaccessibility to those things.",0.04272617,0.011534653,0.38812685,0.41141862,0.015664903,0.1305288
94,"I love what you say about the house. Is that the future proofed? Yes. Yeah. We want more of that because we are an ageing population. Yeah. Yeah, we.",0.05633478,0.0018053766,0.006637256,0.9097066,0.006647214,0.018868752
95,"It's already in place, we keep coming back to this thing, but it's you're off.",0.07686554,0.0029865603,0.08262957,0.3235037,0.20714772,0.3068669
96,"You might also make one comment about the accessibility and I mean, I know this room because the astronomical society used to meet in this room and I belong to that we had a long time, but it just doesn't seem to be a hearing in this room.",0.082617804,0.010058079,0.018893946,0.08333558,0.7417141,0.06338047
97,Absolutely right. I noticed that. Yeah.,0.0013426599,0.0023814917,0.017091028,0.08824176,0.019267386,0.87167567
98,"But I mean, simple people in here were wearing hearing aids. But there isn't any hearing loop here.  A hearing loop is something that you  fix in the room, it's not difficult, you put wires all around the room. We have one in the church, and so people with wearing hearing aids, they can set their hearing aid to the new system and then they can hear it might be worth mentioning this to university.",0.045585338,0.7827548,0.004173931,0.01068347,0.021968413,0.13483408
99,"to him just yet. Yes, you should be like in our church yet we're hearing aids. And she said it's the hidden disability, and she wear them for the service and as soon as the service was out, she's taken them off and goes,",0.055084795,0.0037059889,0.088295214,0.8043428,0.02772566,0.020845542
100,"but they don't have a lot of patience with usual deaf. with blind people she can always... Yeah, yeah, yeah. Yeah, yeah, yeah.",0.070279695,0.02147336,0.026271312,0.5311751,0.031412564,0.31938797
101,"or speak more slowly. Yeah, I mean, I'm finding that with the telephone. You know, these companies occasionaly rang, and I get blown and I say, please start again slowly.",0.19424881,0.022285001,0.12748414,0.39528725,0.018462982,0.24223183
102,"Yeah, yeah, I'm lucky with my phone, I press on something and then it comes out very loud,.",0.16287194,0.00996837,0.012219485,0.43003637,0.03199622,0.3529076
103,"But OK, so OK, you have used technology to help you.",0.11279092,0.040146846,0.05508199,0.17006299,0.2498669,0.37205034
104,Yes. Yes.,0.0019733084,0.00038578856,0.0029768632,0.89656156,0.0038303812,0.09427207
105,"I just said about physical places. And I have to say it's a criticism of the university. Where I live my home, I can only live one door away because threshold strips. Mm. Yeah. And I'm talkative I couldn't get out of the kitchen,  because the designers need to think, of, this is my soapbox. There are too many able bodied designers designing for disabled people. Yeah, they need to sit in a wheelchair and go round themselves. So that's just my soapbox that it might be. What I have come today. I had a real struggle to find somewhere to get to get in and to come out of the and the Cafe out the cafe. Yeah. You get to live with that. Yeah, yeah.",0.04465845,0.0078016818,0.12879825,0.7729048,0.008958365,0.036878437
106,"A  big thing for yourself, I'm looking at the factors you're looking at, for me to stay there what was said to me recently? It's all right. The fire brigade will get you just get over the threshold to stand outside. So that way gonna happen. It's something that I'm fighting at the minute. Yeah, it's a big issue. And it might has been adapted for me, both ongoing and there's a few blows. This is the same. It's not only once inside, it's getting in and out, which is also an issue, and you've got stairs and stuff and something you can't get out it's something you never get over. But whereas I would have thought reasonable to adapt or to adjust, and that is a reason to stay where if I would have to move, I'm lucky it can be done. But there are places if you want to stay in your own home, there has to be a way of making from this part of accessibility not only in where you live, getting in and I'm sure that that makes sense.",0.26052144,0.012351626,0.27648425,0.43126863,0.0117694475,0.007604601
107,"I'm working on this at the minute,",0.012368241,0.0016014159,0.02025317,0.659587,0.04907612,0.25711402
108,"That's well, first, that comes back to self-care, but well to tell you when someone says the word, isn't it? You go, Oh yes, to stay where I am, if I have a problem, if I do well enough to comfort me, rock, as you say, get to know me. If I fall there is a technology, I can get home. But without that, you didn't have somebody like that who taught me that's have to go the care home.",0.04288484,0.0067031006,0.03264922,0.49121585,0.4017265,0.02482047
109,"It's not too bad. It's not cheap, I used to pay.",0.23412322,0.01858627,0.038471524,0.04170972,0.5518086,0.11530066
110,"My hob, every ring on my hob I can set a timer on and it would go off.",0.04331302,0.001685007,0.06168654,0.5422088,0.1840326,0.16707402
111,"Why if every time I've put something on the hob, but if I have to leave the kitchen, and the chance of that cliff, would you not believe it? But like the open, it's perfect if you remember to do it. Oh, the grill, the oven to set because I know I have to because of the technology on that is absolutely out of control",0.1246998,0.0049372385,0.19934155,0.65569264,0.009329795,0.005999002
112,Each hob I could turned off in time.,0.15044987,0.006218082,0.058329206,0.19401367,0.08752286,0.5034663
113,"It's it's it's getting it's getting worse as hard as times going on the stopping you just using the phone and you're being forced into it, which I think is wrong. But to do this, it's not to be human. Yes, and that's where I live there. But there are a lot of people who say I called that one particular service pool and said, we call this all medication, and they said, Well, we're not going to do this anymore. And that is wrong. Go online doing an e-consult. I am speaking to the doctor. I have to do. So want to hear how many people are falling sick because of it? And I think that is a huge barrier and it is causing people to go to the special care, because they're not being as that. What we don't mind coming up to date a doctor place isn't great. But outside agencies have also got to realise they've got to. We're not all. On the same page is that we're not using the technology.",0.017720971,0.0010545367,0.035836216,0.8185249,0.07124766,0.055615727
114,"OK. I know. Yeah, but you were able to ring them up. That's right. Yeah. You think if they had?",0.12124667,0.03591752,0.12984662,0.02922828,0.03981957,0.64394134
115,"Yeah, yeah, you hadn't realised that the word risk was.",0.23469311,0.03383412,0.08818219,0.09977297,0.066567056,0.47695056
116,"There's going to be a follow up session, I guess.",0.0032816946,0.00028148727,0.002078242,0.95321375,0.024768295,0.016376557
