,Tweet,Anger,Depression,Fatigue,Vigour,Tension,Confusion
43,"So it's it's never ended, and I don't think it will stop the way we're going to stop it.",0.6096509,0.25640678,0.024779415,0.0012821762,0.022608308,0.085272424
44,There is a way for these big companies don't want to.,0.39746714,0.43783975,0.006000956,0.00091458764,0.09683797,0.06093961
45,"You can't keep. Yes. Yeah. We have agreed to our place doing Taichi every Monday afternoon. I start doing it with them well, so a lot of them, our regulars, that they drifted off along with what your you can't be with the big group and this group called the Barbican legends, which there were a lot around the Barbican. They were coming in, doing this Taichi. It is very good for you.",0.22454838,0.028512508,0.016906979,6.655499e-06,0.64305085,0.08697461
46,"And it's a great way of being able to meet up with people. But at the moment it is not right to do. Um, I think they started it again and",0.00058612274,0.9992573,5.731929e-05,3.1550242e-06,5.0372182e-05,4.5682016e-05
47,"Yeah, for now we can't.",0.26901653,0.6161457,0.03352692,0.007407941,0.035006206,0.03889673
48,"That's right. Yeah, yeah, yeah. Yeah.",0.552107,0.18438093,0.20697932,0.0028557016,0.020670798,0.03300627
49,"So if I can just just go back three spaces. Somebody mentioned television licences. Now there's no getting away from the fact that television is very important to elderly people who are confined to their own home. Yeah, now I'm 82 soon be 83, and I've got a TV licence because they stop the free ones. And this week, for example, I got a message to renew my television licence, and I haven't done so because I got so annoyed that the millions and millions of people have not even done last year's licence. And yet, so I think because it's so important that elderly people have the facility legally to watch television, it ought to be sorted out.",0.0036400738,0.99584395,1.5295925e-07,2.406561e-07,0.00020916178,0.0003064383
50,"Yeah, I get mine to be renewed every year automatically, and I don't know why, because by the people I to.",0.4251952,0.14911185,0.012359102,0.0054558665,0.019848445,0.38802952
51,"I don't mind paying, but I do expect other people to expect other people to pay.",0.8596462,0.103502885,0.0015934432,0.00036982776,0.0009855924,0.03390208
52,"The repeat programmes, you could expect a double bill for your licence.",0.63706934,0.19234738,0.035573088,0.0025140978,0.06035797,0.07213811
53,"Well, we'll just make one comment on digital communication. I didn't actually comment when it was discussed. I use a zoom, a great deal and sometimes that as many as 400 people can go on Zoom sessions from around the world little corners of the world had never heard of.",0.0006516946,0.9971356,0.00032610144,0.00066944736,0.0011390746,7.809629e-05
54,How do I use it?,0.012708692,0.032676477,0.0014523037,0.0003753167,0.008603257,0.94418395
55,"I use it for groups of which I am myself a member and the worldwide groups, and I use it for church activities, which I am a member. And I also use it digitally for communicating with my children with a portal, which is a magic machine. I just make telephone calls by saying to the television, Please ring Harry and Harry's on the television.",0.12855922,0.6196832,0.019529186,0.0016003832,0.018686865,0.21194114
56,"I also wondered about that one. Well, I'd probably get it for my family. Well.",0.039674763,0.16217288,0.047234844,0.0019255346,0.33731398,0.41167802
57,"So having said that, I'm not keen on it if I think about it deeply because it really does eliminate social interaction. Person to person, yes. So although I'm spot on a bit of a coward in a way, I use it. But. The back of my head says I don't really agree with this.",0.092467576,0.04121881,0.017335596,6.1637165e-06,0.002848495,0.84612334
58,I would say the pope was there on a big TV screen. You can see the state that was behind the screen and completely look like you got real bad luck.,0.78642017,0.021690037,5.7483535e-06,2.4947145e-05,9.792674e-05,0.19176117
59,I only got this because one of my kids bought it for Christmas.,0.049433064,0.9348173,0.0023260764,0.0002418911,0.0049562855,0.008225388
60,Yeah.,0.31475717,0.4047367,0.081647985,0.0077855387,0.029910328,0.16116227
61,"No, I think I said digital interaction. Um, communication is important, but there are still a lot of people that don't have that. They don't want to. You know, I'm. I got it for just over two years, and I'm still scratching the surface with it, um. People come to me and ask me. Because so wrong when we computed hello. No, but your son can work for the education services on I.T., you know? So, um, I'm more a practical person.",0.2632412,0.50283873,6.673373e-06,3.3153124e-06,0.17637315,0.057536907
62,"Do you think that a lot of people think a realise that you know about self-care, that is important",0.2852211,0.5149102,0.023199117,0.043763943,0.03204924,0.1008564
63,"same as activities, you know, even though it's essential to you. You know, I've got to have a bath. It's an activity or a shower. You know, it's an activity.",0.8341196,0.0006258734,0.016640967,0.010057205,0.0036600668,0.13489626
64,"People say to me, Always enjoy what you do or enjoy doing what you do. I have got saving for life, and I'm fortunate to have that. Um? Well, so, I've seen people that hasn't, you know, people",0.08995754,0.0008178089,0.90408236,0.0019084078,1.7427148e-05,0.0032164375
65,"But I think the transport as a part of social interaction is vital. I mean, for example, I've got a son who's a copper in Launceston. Yeah. Now I'm going to hop on the bus right outside my door. No one from here to those tables that hop on the bus and I get off at Tesco's in Launceston, which is eight minutes for my son, he collects me in the car. Yeah, I'm just starting to get some of the best of Tesco's naturally, but",0.12122276,0.57789195,0.0010319347,0.002558139,0.18517663,0.1121186
66,"then I'm fortunate I've got a car hold beloved for. I don't know what I do generally road some of the residents around to the garden centres that help yourself, you know, so I've got no taxis but waste money on taxis, you know that. So I enjoy getting out excuse to get out. And so that is important to me.",0.027778197,0.97105485,4.460647e-05,9.3759894e-08,0.00032672612,0.0007955411
67,"Yes, you are.",0.41180158,0.46454632,0.009349932,0.018972667,0.0047957697,0.09053373
68,"Yeah, yeah. Is there any approximation when you crashed on the bus I worked with was comedy, a nightclub, three buses in the depot.",0.4532817,0.21945061,0.2649858,0.0041141417,0.02099252,0.037175212
69,"So I burst in because the crowds in the way that I went because it felt I felt pressured to do that and put the post goes quiet because I do like to use to drive. I do reverse parking and they'll go, Oh, you know, the flashing to the side? Yeah, something out.",0.9348875,0.0046242056,0.00031341653,1.1822903e-05,8.757831e-05,0.060075454
70,"I don't know his picture post. You can't, you",0.1413917,0.39175144,0.004522002,0.0032921834,0.016272556,0.44277012
71,"know, it's a self-drive 'cause people make up, they go off, right? And I had two arguments to have taxi drivers in Plymouth but I didn't hear. He started giving me a lot of, you know, doing that and I'll get off an engineering and technology made.You would think a lot about Typekit. I think more people are going to get hit by a car, but yeah,.",0.63674164,0.32437423,0.02179633,4.5581528e-05,0.003004999,0.014037222
72,"They are know what you're saying, but it's all about climate change and people have to suffer with climate change and not just because of climate change. Electric cars, like you said, they're very quiet. I've never stepped out looking the wrong way, but you know, you don't ever call me, you know, so there's no",0.65056777,0.2663948,1.1686433e-06,1.0468609e-08,6.2131944e-06,0.083030015
73,"But it was a complete idiot or not. One thing I miss is my driving licence and I can't drive. And I just let it lapse, like living in France and Belgium, and I didn't need one because this is I just never one of  ...",0.020185571,0.97448003,7.9074445e-05,3.0289345e-07,0.0048201215,0.00043487878
74,"Yeah, we're getting my driving licence back. It is not impossible that they have a point because I'm insulin dependent diabetic and had four heart bypass. I have cancer twice. They take all these medical things into account. And because you're over 80 years , You wait for years to get your driving licence, which is really going to make it hard to just renewed your degree and wouldn't have any problems in this country.",0.5193006,0.058586635,0.36704683,0.00040776754,0.05009078,0.004567388
75,"When you think of how the world's changed in the past 80 years, it's just a man. Yeah, and frightening.",0.045524828,0.7195288,0.022481298,0.0070693605,0.03139603,0.17399967
76,"see these films that come out, you know, robots.",0.09667756,0.74762976,0.0071869707,0.0058957273,0.08612419,0.056485824
77,"But a very Victorian upbringing wouldn't even have electric vehicle guests if that oil lamps, no wireless or anything like that.",0.15125313,0.42119914,0.0041628843,0.0012795265,0.009626855,0.41247845
78,"it's kind of my generation now. You know, I mean, I can't imagine having a television since I was a toddler. But when microwave was coming you give me pause and think that now you feel like I can't give me that one?",0.011405117,0.88541174,1.8230547e-05,1.5206792e-05,0.00031972077,0.10282996
79,"Well, my wife wouldn't have one she wouldn't use it to get the room microwave oven.",0.28432795,0.6690446,0.0023259367,0.00022012612,0.0025449223,0.04153644
80,"Well, I think we read you talk about radiation and not what you think. You find that you know what's going to happen.",0.34637237,0.2776102,0.002854874,0.0010489521,0.06349845,0.30861515
81,"So I went to my well, I spent most of her time in the spinning wheel to yeah, yeah, straight on the spinning room. And she was very well as well.",0.14052577,0.75264704,0.07393664,3.4813572e-09,0.011479189,0.02141137
82,"And frankly, that was",0.12891704,0.43899456,0.04432242,0.008519608,0.09940204,0.27984434
83,"in an antique shop in the day and the end of the old toys. You know, and it's just like this spring on it and this little bobbing on it, you know, it was kids entertainment. Then, you know, and then you try and get a kid now like you one of them night that five year old knows how to use a computer about the knowledge. And it's. Oh yes. So I do have dyslexia, you know, so I struggle with things and not very retellings have to be told this is what you've got to do. Something finished telling me I've forgotten the first part. You know, so I don't know what going to be like in seventy years. I've no idea.",0.038358547,0.32122305,0.00055469474,2.0135074e-06,0.3933816,0.2464801
84,That that scares me. I want to run a self-drive car sitting in a car andI can't control the steering wheel which is moving along the motorway that terrifies me. I like to be in control.,0.45608354,0.16048315,0.099333145,0.002891618,0.07368316,0.2075254
85,"Well, we are in a way because we, you know, somebody at the front and control. You know that because that is",0.37587795,0.4573254,0.0084853275,0.004101307,0.012450317,0.14175971
86,You don't know that on the docklands light rail that drives itself.,0.56535685,0.32294145,0.009890474,0.0013206768,0.017813263,0.082677305
87,"Yeah. And when you talk about planes without pilots, I mean, I won't even go on a plane anyway, you know, with the pilot",0.58485574,0.27076343,0.036612235,0.0038418483,0.052083544,0.051843196
88,"If I get in the left hand drive car. Yeah. Even though I know so many drive, you know where I'll be banging my feet on the floor when you go to a break and you just instinctively think you've been driving for a long time. Yeah. And I mean, even get my car out of an adapted factory to be left for the accelerator and the brake, and for 40 years I've been driving.",0.99180883,0.0029418557,0.00023183352,1.9266368e-07,0.00051339145,0.004503879
89,It was easier than I thought.,0.04255699,0.2840009,0.12799397,0.0040055052,0.02770108,0.51374155
90,"What I did before I got the car, I got in touch with a driving school that caters for disabled people. And when I got in the car and I said, Look, I'll be driving this in seventy nine, I said. Now the problem, do not say anything about my driving this bad. Tell me, but I don't want to be criticised, you know, because you have old habits and drive you driving your own way. And I was a bit edgy, $40 a throw, and it was only a tiny little car, you know, and I thought, I'm going to do wheelies and I brake I brake too sharp, so I have to concentrate on that. Then the car got the Nissan Qashqai sitting in there. It looks massive extra to get it. OK, now driving that for a couple of weeks, I was nervous. Is that on the road? Because trying to get out of style where I live onto the main road and I'm waiting for traffic to grow. I've got a gap and I just hit it slightly too hard. We're spending trying to get out, but now no problem.",0.015488447,0.9702485,0.004916361,9.109713e-05,0.00029080274,0.008964795
91,"Yeah, I've done that. Come up, take Pulling away the automatic changed gear.",0.43004462,0.49040937,0.0026522467,0.0005392983,0.018943883,0.05741058
92,"it was the first time I drove an automatic car. Not adapted. Yeah, not a standard automatic car wasn't concentrated as it pulled away before it went to the clutch. I hit the foot brake. Yeah, I mean, by the way, through the windscreen fortunate to the seatbelt umm",0.010808905,0.97325945,5.8057124e-13,1.2220243e-06,0.00059362414,0.015336773
93,"Oh, well, then you go on that. Yeah, it was just  you're naturally link stink when you're driving. In some betting. You can just get in the car. You don't think about anything. You can get and off you go, All right. And again, with all that I'm going off to Manchester in a couple of weeks. Yeah, I've never been further than IKEA Exeter and looked a bit nervous on the A38 driving fast I don't know why. I mean, there's going to be in Manchester I don't know how how many times it's just one go basically.",0.0040155863,0.9893394,2.4136293e-06,9.64605e-10,6.221354e-05,0.006580347
94,"Yeah, well, I've got mobility scooter that I use in town quite a lot you know, but I'll throw in the big free cash flow and.",0.16004622,0.45874155,0.1952988,0.013902862,0.10548278,0.06652779
95,I've got an ability scooter as well. Things I don't know. I would have come on that today ...,0.13698843,0.22507907,0.14254244,0.0022420753,0.36461332,0.12853466
96,"Well, that's it. I've got daily fit to motorbike change. So when I finally managed to keep my scooter outside anyway, I'll change it off. yeah. even if it just showed a sign outside the shop that changed to that, you know? Yes, I've been very fortunate to have the ...",5.11344e-05,1.3437712e-05,0.0012729975,0.99794877,0.00045677982,0.00025690388
97,"The other robot brought was a cat. It was a cat seating on your lap. We have to right be outside TG. This is nine to nine this is not what the carer describes it's coming back...She wanted to buy it. So she wanted to buy it. That was a hundred sixty pounds. Other robot like this you did with Astro came in and said...Well, she locked the cap and she wanted it to buy it. And she says to Hazel I've got the money here and I'll give you the money  laughs it's safe to. They give it to Eric. He can sort it...laughs",0.0005702095,0.99899685,1.5025691e-08,1.000323e-09,3.1158222e-06,0.0004298236
98,"I know, a bit of a dinosaur. I'm quite frightened for the future over there. Well, I think technology has advanced far too rapidly.",0.051394198,0.68210685,0.0038531243,0.0038760705,0.19702351,0.061746255
99,"Well, I think that's probably where a lot of people struggle with it. Either don't do that and I don't put PCH a big grade with doing the computer courses where they but there's a lot of places on the dome, but you got to pay to go and it can be very expensive. So,.",0.487077,0.0013545544,0.3071458,0.00044513456,0.0018153809,0.20216215
100,"No, no. I mean, I always felt well, not always but recently the PCH felt a bit get a bit too controlling over us now. Yeah. When the rules change because of covid, we don't get told until a month after and we have a lot of us are desperate to get back to the coffee mornings and the bingo afternoon we can use the community room. We can't just use the kitchen. And I said, Well, Bring your coach down for tea and coffee, you know? And I'm borrowing a cow out in the courtyard. Oh, OK. A lot more can carry hot drinks on their own, you know, so they I got so oh, you can't do that.",0.28787282,0.70073587,0.0013437355,2.0670207e-06,8.469884e-05,0.009960785
101,"Yeah, right. I've got a cup holder which clips up the week and the wheelchair.",0.3240087,0.16015933,0.023003623,0.00037459077,0.033740755,0.458713
102,"And I got it with a thermal cup. So the thermal cup  will fit in there. You can buy them. Usually Because you can adjust, you can adjust the the whole, you know, the the clip on it. Um, whether they want that, I don't know. I mean, if you was a guy, I've got thermal cups mine are that old now. No, they don't overheat that much. Um, but like you said, talking to my sister last night, she said, Well, you know, I thought if we got thermal cups then you can bring it down, a lot of them got what they call them...",0.0039001112,0.688472,1.4805333e-06,5.4892617e-08,0.01885139,0.28877497
103,"What we're saying is, you know, like, maybe this was a sale in the courtyard. A lot of them can't bring hot drinks down. I've suggested they put the the tea and the coffee in their own cups bring it down now, Boiler Co in the courtyard. But Debbie said, No, you can't do that. Do that. I don't understand why. Well, yeah.",0.00062011747,0.98066056,6.320606e-06,1.5337079e-07,0.0019424161,0.016770462
104,I've got about anybody else.,0.025488377,0.8675682,0.002037419,0.0014432783,0.0511008,0.052361935
105,I didn't quite understand what this door is.,0.010112743,0.014385077,0.00040274172,8.7803906e-05,0.0013965549,0.97361505
106,"Yeah, I understand.",0.39274928,0.26180762,0.02959617,0.009013127,0.020603215,0.28623056
107,"answerable now like the zoom. I mean, it might be simpler than the same I've never used zoom We've used a different type of media thing to use, but weren't operating now the guy who runs our mention he was operating it sometimes successfully, sometimes not. It is technical technology challenge if you like, love it laughs. The colleague I'm talking about. Well, it's. That sort of thing, if somebody said to me, Oh, you need to get on to this, you need to get on to that. That scares me. Like you say, it does scare you technology, am I going to be using computers for about 22 years and I'm still just scratching the surface. I can do e-mails.",0.1113827,0.60890335,4.4411382e-07,7.177723e-08,0.05778216,0.2219313
108,"I don't know what it is. I think it's a fear of the unknown. And you read about all the scams. But I mean, I can do the basics. I can send the emails attachments, I can open the emails. So to me, I can do what's important to me. Um.",0.026931886,0.9373507,1.44111985e-08,1.0150032e-08,9.278599e-05,0.035624623
109,"It does for me. You know, like I say, I use my phone to do it. I've got a laptop not used for about three years. I've got a tablet. I get a struggle on that when trying to get onto the home page I need. I used to ask a friend to bring them up, saying I'm struggling come around, he sort everything out for me. I don't see him now. and the other friend that did it. And unfortunately, she passed away. So I feel like I'm on my own now and I feel really at a loss because where I live, I'm probably one of the youngest. You know, so there are some who use the internet, but mainly for shopping or ordering food online. And that's it. No, I don't do that. You know, I'm old fashioned, so I just like to, uh. I'm happy with what I can do But there were a couple of time later on when I make stuck in the house and I need to do more on the computers and things like that, and I just don't absorb it there. I do have a problem with dyslexia, but I know what the government member is.",0.8507763,0.11665271,0.010320561,0.00023747442,0.0002640572,0.021748884
110,"To me at the moment is helpful, but there are people that have made that go insane. It's all. And I think people do struggle with it.",0.21304715,0.7647519,0.0028027091,0.0011352082,0.0119720725,0.006290983
111,I struggle with that. Yeah.,0.3296255,0.29627064,0.21249162,0.0018382936,0.019700104,0.14007385
112,"Maybe some people are scared by technology, including me. Some people are not like Hazel or she doesn't know about technology.",0.49485996,0.3605818,0.00024551968,7.763552e-05,0.019502927,0.12473216
113,Not as good as critics.,0.22438674,0.65390164,0.019739754,0.013252442,0.035357103,0.053362336
114,"For example, I think it will become to some extent now. We don't see on the news all the hundreds and hundreds of people who are losing their life savings through internet banking. And they are.",0.51597726,0.40102458,0.00017476104,0.0045569018,7.0984155e-05,0.07819552
115,"Yes, I saw on the news with the eBay alone in the southwest, £25million stolen through scammers that we see in the southwest. You know, I've been ripped off. Nothing massive. The first one was about twenty five pound instead of six ninety nine. So I'm very dubious of what I go on to buy anything. And so it's very rare buying if you online, I go radiates cover for one of the residents. I'm supposed to be near to the. He didn't want to do it. He wanted me to do it. Yes, it looked the same. I was getting to the point where I was looking at the scene and I thought, I don't recognise that company name and don't recognise that company name. So I rang up my sister she said tribe from world. Don't do radiates covers, what they do, and you get special offers, so I ordered in that we've got it. So the next one he wants we'll order through the same company because we know it's genuine. Yeah.",0.027401365,0.85295844,2.4538973e-05,1.4847745e-05,0.0075508635,0.11204995
116,"No. You know, if it sounds too good to be true, then it is.",0.28650722,0.3387639,0.019393269,0.005153919,0.07103512,0.27914658
117,Stairs without banisters for me. So especially without was a bit of banisters to.,0.25969854,0.6185196,0.038945884,0.0035752095,0.01765997,0.0616008
118,"Well, I wouldn't be without my handrails up the stairs now, and I didn't ask for. Oh, I've no reason to rub it down, but about four bypasses I've lost all my energy to having had colon cancer twice an insulin dependent diabetic. All sorts of things. And when I was last in hospital, they certainly organised at all these rails and I couldn't do without them now. But you know, I manage if but they were then and.",0.07726543,0.8927225,3.8635437e-05,1.643952e-07,0.0002276774,0.029745612
119,"I couldn't even let me stay and I can't. I've got two options, you know,.",0.30916053,0.48463407,0.02216785,0.0038819339,0.021223918,0.15893169
120,"and whatever people might say about PCH. I mean, saying this year, but I found the wonderful, Oh yeah, yeah, I'm the beast and I own the property. I don't own the sort of walls and things, but that where I had a problem, they've done marvellous. The job and charge me quarter is because they have taken the bathroom and it was coming from the maisonette above mine and they spent four days with plumbers and carpenters.",0.91557693,0.015449543,0.00017951734,1.106737e-06,0.0072581456,0.061534762
