,Tweet,Anger,Depression,Fatigue,Vigour,Tension,Confusion
31,just walk around again. Hmm. I don't want to Taichi. I do volunteering and I I'm back at Food Bank.,0.12249778,0.6678359,0.028257664,0.0051354542,0.094337404,0.08193581
32,"Coating on footwear, self-care. Yes. Some people come when they go into the shoes to do the shoes ...",0.19652501,0.62652266,0.010228769,0.0025283329,0.0042120502,0.1599832
33,"Yeah, I think it's important to keep in mind up to this. Well, very important.",0.14446303,0.12701404,0.024468629,0.01484454,0.5414056,0.14780414
34,"Puzzles, crosswords, reading. Mm hmm. Yeah. Well, all the media stuff.",0.15991773,0.15564904,0.009878772,0.0012389096,0.0076547484,0.6656608
35,"You've also got to be able to adapt to a change in your lifestyle. Things that you could quite easily do with, you know, you have domestic chores, putting the garbage outside, things like that. Sometimes you've got to adapt and find a different way of doing something that you're able to do so that you can still carry on doing it. It's not causing you any distress or worry. Simple things like my son in law, my son in law, my grandson has just moved everything off the top shelf to the middle shelf, in the kitchen cupboard because I've shrunk a bit and I can't reach the top ones anymore. So he's put the ones I don't use very much up there and put all the",0.014563414,0.9840163,0.0002306297,2.941385e-08,0.00013062143,0.0010589982
36,"Yeah. So that. Every time they come out, I'm not saying, can you get me this, can you get me that? Yeah, he's already then for me. So, you know, you've got to look to adapt rather than say, I can't do something. You've got to try and find a different way of doing it.",0.6815504,0.040640064,0.0035641345,0.024077361,0.012453916,0.23771414
37,You've got to be careful with walking as well because of the stairs and ...,0.35477892,0.3582011,0.10290083,0.035395987,0.025407394,0.12331578
38,"It causes it for pure nativism because I always hated House, but I forgot how hard it was hard to get enthusiastic about all these days. Laughs.",0.0008063524,0.00030341456,0.9985724,2.7514095e-06,0.0002545791,6.0517334e-05
39,It can be soul destroying because you aren't going to do it again.,0.6590142,0.2701578,0.009616174,0.00067250093,0.00460574,0.055933516
40,What's that?,0.09414107,0.044562828,0.0034993195,0.0019085587,0.0061513213,0.8497369
41,House works.,0.11096984,0.20203397,0.6021384,0.020773526,0.038467918,0.025616312
42,"Oh, I hate it. Well, nobody likes it.I don't know some people do.",0.55743057,0.33931038,0.004682152,0.00046698152,0.011231856,0.08687807
43,We get going.,0.41608348,0.26035953,0.051690925,0.039812673,0.19082929,0.041224096
44,"I tell you what is missing, is family. Yeah. If you're seeing your grand children and things like that, that visual let you have done it.",0.00023442222,0.99975234,4.4104925e-07,2.3346416e-08,8.6046134e-07,1.1935852e-05
45,"Some people are unable to do that, all their children and grand children and family live away. So you know, you just have to get on with it and go on with it basically.",0.045448087,0.93611485,0.00057948375,8.222791e-06,0.016588958,0.0012603729
46,"You say last week, my grand son rang me and said, Can you come for breakfast today? And then? Yeah, I'm quite lucky because mine are in Plymouth.",0.075672716,0.9183479,5.3137323e-05,6.407537e-07,1.5284792e-05,0.005910325
47,"No. Yeah, no. Well, I could travel to Malta to see my son.. and I'm not comfortable with that.",0.16326462,0.3771133,0.14756285,0.0017030913,0.2252538,0.08510233
48,"Yeah, yeah. I've got some family in Plymouth and some family away. So I used to because the children at school and stuff and got activities, I usually travel up there.",0.032067344,0.52175355,0.3177533,0.008255163,0.009012857,0.1111578
49,"it becomes a challenge when you get older, because well, for the last 10, 11 years, I've been travelling to Canada every year for so long, I've got family there. But then the more I think about it now, especially after Covid, it's out frames frame that he performed in schools, tested in students. I mean, I just think of them as 10 and a half hours long. Yes. Yeah. And I think as you get older, it's a bit more daunting that I never used to think about. Mm-Hmm. But I've got older. Yeah. Yeah, you've got something.",0.09401265,0.64509183,1.1746201e-07,2.378407e-09,5.622674e-07,0.26089483
50,You can see more obstacles in your way. Don't you?,0.75020725,0.13736248,0.002007562,0.0021226173,0.0036941196,0.10460595
51,It always seems so much more effort. Do I really want to go?,0.021550383,0.06858207,0.008077018,0.00036376106,0.013128411,0.88829833
52,"I think it's because you can overthink things, can't you?",0.28750739,0.19889052,0.0052096965,0.0011412012,0.007891421,0.49935976
53,"Yeah, I think it's it's because of Covid, that's why? Well, mine is going for a long time, isn't it? so...",0.26598346,0.29401645,0.007876494,0.0009004125,0.009758709,0.4214645
54,"I volunteer for the home for the blind. And going back to keeping mind active, they do a crossword every morning and they know what they want to do it because they know that it's going to keep their mind active. And I think that's very important for them.",0.017087316,0.9789856,9.340177e-06,0.0010503216,2.9349263e-07,0.0028671196
55,"I have plenty to plant but I'm not a gardener. I was never a gardener before. I will do a bit more now. Now, though,.",0.18024933,0.37461075,0.14480044,0.01216665,0.1719679,0.11620493
56,"No. Yeah, I don't like it.",0.39627585,0.3932374,0.019619968,0.0035747588,0.06063477,0.12665725
57,"Three. Yeah. Okay. So so one could be for the mind. Yeah. The other is physical like exercises, swimming and ..etc.",0.034558974,0.08993398,0.102789745,0.041878022,0.015268223,0.71557105
58,"Because that comes back with exercises in that section because that can cope with the dancing and Taichi, and all this, that is exercise, isn't it?",0.10542341,0.5651141,0.00016398577,0.00029997455,1.8308969e-05,0.32898024
59,Another important one is family of friends. Yeah.,0.24750443,0.6339347,0.019236319,0.0072797574,0.046379276,0.04566554
60,"Socialising. Socialising, activity and your mind.",0.018401997,0.07873282,0.059392013,0.7459512,0.025228871,0.07229313
61,"I'm still looking out for people that need help. Yeah, it's a bit of a helping in hand.",0.111507714,0.5515651,0.15851584,0.032202546,0.06771662,0.07849214
62,"But they're the three things that are important, our minds, our physical, and  socialising",0.040420048,0.25585216,0.14197575,0.19456412,0.21252033,0.15466757
63,"Social interaction is important, I think.",0.04201156,0.31561154,0.010282552,0.010323288,0.06951656,0.5522545
64,"Well, there is my grandson. Yeah, as a friend, just as a friend, there's all sorts for him. But the problem is  the man is working at is getting elderly and he couldn't hardly walk but he stopped trying to walk.",0.06475742,0.10898408,0.0046262983,0.0038249951,0.0058122873,0.8119949
65,"Which is sad. because, you know, I know, and my ...",0.09705602,0.8540958,0.006542031,0.0009596032,0.005063135,0.036283374
66,"This really really helping it, yeah, without them, I don't know what we ca do.",0.056880374,0.5091928,0.024666164,0.0012478782,0.0200437,0.38796908
67,Wow. Know you just need someone to encourage him...,0.080866605,0.8406283,0.0023723063,0.0018951881,0.01566257,0.058575023
68,"It takes away any aches and pains you've got, right. But in a sympathetic ear or an arm to ...",0.015324791,0.2678988,0.012072721,0.00028229135,0.006906318,0.6975151
69,No. He doesn't want. We won't go along with with them. He won't go to the trouble of it. He can't be bothered.,0.5960811,0.33056325,0.0016422552,0.0006159585,0.0118399225,0.05925757
70,"I think it comes at a time in everyone's life when. They give up. Yeah, yeah. But you can't try to encourage them. Yeah. And I think, yeah, they don't really want to do it.",0.044251483,0.94369274,2.3878428e-07,8.845068e-10,0.0002005452,0.011854983
71,"It's hard to accept. Yes, he doesn't want to be a bother. He doesn't want to be? All these people are worse off than me?",0.16541085,0.6536763,0.0028504676,0.0015489183,0.0058538807,0.1706596
72,With technology in Italy being scammed. That's what worries me one thing is scamming.,0.17034979,0.38727474,0.016499432,0.12260875,0.18464299,0.118624285
73,"Yeah. The problem with technology, you've got to teach the elderly people  how to use it. Yeah, I have many friends who would be , umm, would help them to to join a Zoom meeting or face talk, but they don't know how to use the technology. And that is the problem with them.",0.13873486,0.7901064,3.690335e-05,1.0633791e-07,0.055028513,0.01609318
74,"They don't know, yes. I've just been teaching someone. I downloaded Zoom for her and then I showed her how it works. But before that, she didn't have a clue about how it worked.",0.5622339,0.37127244,0.0023191308,5.7242173e-06,0.007812756,0.056356013
75,"OK, It's trying to get somebody to explain how it works. Yeah, in simple terms, don't use any jargon, you know, and have patience. Yes, do it slowly, and you might have to go over a couple of times. But there was a company, a phone company EE, that used to run workshops and teach people how to use it. But I don't know if any places now.",0.014597838,0.8431566,9.501766e-07,3.893274e-09,0.0003542378,0.14189039
76,"So technology is good. Yeah. But then you've got to know how to use it, and also be careful, being safe as well when you're using these things. That's my priority all the time.",0.061713345,0.914752,2.654421e-05,3.5319551e-06,0.0019002579,0.021604335
77,"There is increasing pressure, they're trying to get you to spend money over the computer or bank over the computer, and I eventually refuse.",0.1761834,0.73322016,0.0042047184,4.7016947e-06,0.008687115,0.07769992
78,"I will not do them over the computer, and I refuse to do that. I'll end up having doodies under the bed if need be, but ...",0.27128044,0.31883633,0.24966371,0.0046264804,0.05656691,0.099026114
79,"I tell you what makes me very sad about technology is when you hear these people, these women that get sucked in by these men for all this money. Laughs. It's true, isn't it?  that's true. Yeah.",0.0018231786,0.9976747,1.910885e-08,7.0938935e-09,2.3608446e-07,0.00050183194
80,"No, I know but they must be some loosing in their mind. I mean, how could anybody let's say my age, think about a 28 year old man's going to fancy me when he couldn't get anybody.",0.048956897,0.9021997,5.147151e-07,1.8028345e-08,6.9338233e-07,0.04884218
81,How old you are? Like 20.,0.54520303,0.13764188,0.00484608,0.0023715096,0.0068946606,0.30304283
82,"Oh, yeah, but he doesn't put his own picture on...Laughs.",0.2387582,0.5661281,0.0065881955,0.0015761806,0.00976719,0.17718214
83,"You were laughing, you've probably done it. Well, you put your own photo up. laughs.",0.31303188,0.57757187,0.018006029,0.005890932,0.0051794294,0.08031983
84,"So they won't use the phone to phone up, say different companies, because they know you phone their number and then you've got five different menus. Press this one, press that one. And even then, you don't get through. Even if you press the right number, you don't get through a person. You're given another menu. Well, by that time, it's got so frustrating that you hang up.",0.83530587,0.05740948,0.0001123387,0.00073987653,0.00033383662,0.10609862
85,"I know I get frustrated when it comes the message. Thank you for your patience. I don't have any. Laughs.You are important to me, answer the phone then.",0.9914305,0.0038609195,0.0003137066,0.0005833499,0.0001535922,0.0036578965
86,"I think that's why a lot of people don't get in contact with their doctors because you're hanging on and hanging on 30-35 minutes is common. And then you've got the receptionist who say your GP  will phone back. but then you can't be sat by the phone for a whole day waiting for the call. You go and do one little job, and that's when they call. So, You back to square one. Yeah. You know, and I think a lot of older people maybe have issues that really need seen to. Yeah, you know, and that just don't get helped there because of it. They give up in the end.",0.91768223,0.024585033,0.045450877,0.00019925398,1.97549e-06,0.012080658
87,"Well, it's hard as well as the same people who get older. Mm-Hmm. Everything's changing money wise. And COVID hasn't helped because obviously people weren't using cash or weren't accepting cash, so it was all going to be on your card, or whatever. Or you have to go in a bank to organise things, and a lot of people, older people don't work by card but they might find it hard to go on the cash machine and remember what to do to get what they want.",0.75709456,0.24233876,3.0574347e-06,1.3151296e-11,0.00022145861,0.00034215173
88,"And if you're giving your card, if you've got carers coming in to do your shopping for you, then you would have to give them your card and your pin number, which is what you tell them not to do, you know?",0.27174383,0.6860857,4.645259e-05,6.928069e-06,0.0024091452,0.039707918
89,"Years ago, when you got your pension, you had a book with the, you know, it said what money was due on what date. And that was quite safe because you could give that to a carer and they could only draw that much money out. But now, if you give them your card and your pin number, you don't know whether they need to accept it. They've could taken two lots of £50.",0.027950665,0.80113375,8.8374494e-05,2.0052892e-06,0.03410234,0.13672285
90,So you would end up maybe not asking them to get you some food shopping.,0.5441449,0.33117878,0.0010013211,0.00027524543,0.00069949223,0.12270022
91,"Well, I think that's particularly relevant if you agree to have your bank statements online. Yeah, I was having out the sense so I can peruse it very carefully.",0.29544187,0.6875738,0.0034311623,0.0014710987,0.00509437,0.006987725
92,"But I like to say it was right. It's like a friend of mine, Joe Drew. I mean, she was the same because she was doing that. But you know, it's not the one that lived in that specific. And then, of course, then when I was away on holiday, she took over the, you know, the cleaning girl. And of course, that was there. The money was just coming out.",0.10406599,0.8877817,8.078384e-06,6.976309e-09,0.0024347845,0.005709439
93,So they don't realise how much money is being spent because they have now.,0.21279028,0.6956939,0.0028594302,0.00084433233,0.005202686,0.08260935
94,They've said that we,0.13890031,0.33397534,0.03347261,0.016275456,0.049456105,0.4279202
95,given a five panel and got the change back from it.,0.20059042,0.27499712,0.05952024,0.011173682,0.078543276,0.37517527
96,"Yeah, yeah. Yeah. So, you know. Yeah.",0.60693145,0.23646818,0.11694888,0.0022228984,0.016546432,0.020882169
97,"about about living at home? Yeah, I live on the fourth floor, that's upstairs. There are still I'm done it. So one day in the future, I may find it difficult. Yeah, I'm fine at the moment. Mm-Hmm. I huffed and puffed day on the way up, but you know, I know it could be difficult. Eventually,.",0.002017788,0.895678,0.013105433,2.1926935e-05,0.012413065,0.07676377
98,"When you move into a property, when you're younger, you don't always look ahead. And in 20 years, I'm I going to be going to these stairs, you know, am I going to be able to walk up that hill, which is not what you want to think about? No, you don't. Yeah.",0.18953098,0.80102414,0.00058295834,9.0701415e-06,0.0028910057,0.0059618354
99,"So you've got the bath as well. I mean, I've got another bath and a lot of people have to share it, but in the future, you know, I keep thinking about will not be able to get in and out of the bath, you know? Yeah. Yeah, there are all sorts of little things that, you know, like in that picture of the door with the steps going up to it, your steps could be a big problem. They need handrails. There's no apparatus. Yeah, no handrails there. It's no good not that shining floor with the rugs on it. Yeah. And you can't get trapped.",0.48301548,0.16048326,0.0016401144,0.34456572,0.0018449519,0.008450484
100,"You can't get a lot of help with getting adaptations done to your property to help you stay safer. But because older people living longer now, there is a long waiting list for it. So it could be that by the time you've come to the top of the list is that certain adaptation is no longer suitable for you.",0.44953123,0.1735325,9.5699346e-05,8.3668065e-06,0.00016120437,0.37667102
101,"I did notice as my husband got older, I had to remove all the little the matter in front of the fire. The base trip hazards because.",0.35894674,0.6082816,0.0018740259,0.0011774333,0.021249525,0.00847065
102,"Helpful, what's helpful being in a bungalow or a flat because you don't have the stairs to go upstairs like.",0.17477934,0.10889027,0.055332355,0.00035117322,0.0055351434,0.65511173
103,"I just want the lift for now that you take, you know? Yeah, I've already asked for it.",0.10721077,0.438412,0.0152471345,0.003712021,0.32228065,0.1131374
104,"I've got it in advance, I've got written down. There is always the possibility to put one in, you know? Well, did you say",0.2160669,0.24492204,0.10091546,0.05932967,0.14530718,0.23345876
105,"Yeah. See, when I go to dancing, like this morning, I need to wake up at nine o'clock to get to Plympton and I live in the Barbican, but it's just you just don't do that if you want to do things. Yeah, sometimes you've got to just go where it is and where it's, you know, where it's available.",0.89049166,0.104806095,4.883979e-05,1.5885107e-09,1.5235328e-05,0.0046381787
106,"No, no. Half of the class do it on Hoe. Yeah. And some of them is up on the hoe and do it up there, which is nice.",0.40734375,0.14569695,0.035371218,0.0030721829,0.074256346,0.33425957
107,"To look out and see the sea, it's wonderful.",0.19073837,0.29366463,0.024821604,0.0066271117,0.0881267,0.3960216
108,"Nice parks, places to walk along the sea. It's it's really nice, really. I really appreciate this, it's beautiful. And it is accessible as well.",0.96488696,0.0034675226,0.002443232,4.5357883e-05,2.114222e-06,0.029154804
109,"Yeah, I don't thnk that nowadays it's more important that you you go with someone rather than go walk on your own. Yes, I think sometimes it's a bit dangerous walking on your own, but I think you would love to walk. You walk out on your own.",0.030077413,0.80216646,0.000110128545,3.5233457e-05,0.0009647728,0.16664597
110,"I never think about it. I just go, I just do it because it's not at night.",0.052734796,0.55435485,0.054086264,0.0018725353,0.042786248,0.2941653
111,"But little, Jamie said to me, You know, little jean. Yeah, because sometimes she and I go walk together and she said, it's nice to with somebody because you see different things from when you're with somebody else and it's true. Yeah.",0.036019526,0.4502993,6.877162e-05,0.005199998,7.1121314e-05,0.5083413
112,Flat in Plymouth? Laughs... Plymouth must one of the hilliest place.,0.1751158,0.7082558,0.018319128,0.0057234284,0.02558608,0.06699977
113,The reason why we live so long is we walk up and down hills so much.,0.1387201,0.4240857,0.2586788,0.023932856,0.06489798,0.08968459
114,"Well, it well pavements  much in full. Well, it had its share of terrible losses. You can easily fall down.",0.21358347,0.6746353,0.054095343,0.0012893887,0.010958613,0.04543787
115,I'm to kerb cruel and I didn't know whether to be in Sochi because he was a lady of the night on the ground that you still saw. Laughs...,8.4470776e-05,0.9998929,1.8685676e-06,8.5105235e-08,1.0408366e-05,1.0278905e-05
116,But you still got it. Don't put that down. Laughs...,0.27737826,0.5626424,0.017816871,0.007125134,0.016524145,0.11851318
117,"I think most of us go to things that are put on for the older person that isn't working anymore. That can go to these things like dancing, swimming, exercising. And then you go off to the lectures and have news for you. Yeah, I think there are. There's more of that if you want to. If you can find in our walks created for health reasons, people with health reasons that want to walk and they walk us through the parks and everything, and it's sociable. Yes. So there's a lot to be thankful for that we felt like we found herself and she was lost, laughs... And she makes us do all sorts of things.",0.23266156,0.5821309,2.3351915e-05,9.780613e-05,0.0012115196,0.18387485
118,"She kept us going through this lockdown, but soon enough she came on to...",0.057740998,0.18459944,0.013790482,0.0010669287,0.066145286,0.67665684
119,"But you still can't have the motivation to go out enjoying them. And there are a lot of old people that have. I've not just got the motivation to go out there and you can tell them about what is going on in the, you know, in the city and what they can join in with. But a lot of it is, I think that when I've been in this long, it won't hurt me, you know, and they just don't feel that they've got confidence to go and catch a bus anywhere and walk into a new road and sometimes there used to be a buddy system. So I think, you know, you do need maybe a buddy to actually get you over that from doorstep and to join in. Mm-Hmm. I mean, as you can see, I think most the group of outgoing he would make of. Yeah, yeah, yeah. Whereas if you've been in special through lockdown and how you used to being in doing your own thing, not not communicating much with other people that you just don't, you feel it's too much effort now, so they need to speak like a buddy system somewhere? Mm hmm.",0.05508618,0.89331406,9.648283e-05,2.7497102e-09,2.172995e-06,0.051501084
120,"And Hazel sometimes, bless her, you're in a meeting or somewhere with her and she'll come up and she'll whisper in your ear: ""can we go and have another word with him?"" and invite him to come and join whatever we're doing and we grab another one, don't we?",0.0068938853,0.97699845,0.00013705781,2.4773196e-06,0.011166087,0.0048020296
121,"Colin, sometimes I'll get into making the first move.",0.04429174,0.1901752,0.08815086,0.0048550023,0.61764556,0.054881617
122,George as well was going on as Hmm. Took him around the park this morning. Yeah.,0.31140146,0.34839973,0.14103267,0.010322535,0.02423938,0.16460423
123,"Even twice. Yes, I did.",0.12547293,0.55214936,0.2480309,0.0048079565,0.020648425,0.04889041
124,"He took me in there and I took the test. He, suddenly I looked out of the corner of my eye and he was wobbling on his legs. He is over ninety bless him on Tuesday. And I thought, Oh God. And then I looked and I go switching for his puffer. I brought my first state book with me. But when it came round to it, they both said, No, we go round that extra bit as well, and they did. The whole lot would be. So they showed me through my test.",0.094000675,0.03330867,0.0021756736,4.1902866e-05,0.798787,0.07168606
125,"Yeah, they do kind of push themselves that little bit more, don't they? rather than give up.",0.35561013,0.4614783,0.011372351,0.0022647216,0.0037644433,0.16551007
126,Coffee morning.,0.03908106,0.11399705,0.59561074,0.050474133,0.16908532,0.031751685
127,"Bbut when they say coffee morning, it is in the pub.",0.110535815,0.19410373,0.16506457,0.044342633,0.12822135,0.3577319
128,We spend a lot of time on Messenger. We have this spending time and I was on it until now.,0.23635882,0.5554372,0.038372267,0.0027859516,0.0732893,0.09375649
129,"Well, messages to us for most, not just people, is linked to this Facebook and its Facebook Messenger, isn't it? And messages as well. Yeah, messages. This is WhatsApp. Well, some are using WhatsApp.",0.09969856,0.7234617,4.2341846e-05,2.1803261e-07,0.00012369116,0.17667349
130,I use WhatsApp but I don't use Facebook or anything.,0.085877165,0.13017493,0.00043705883,0.00046722,0.0008229486,0.78222066
131,You're not missing much when you don't use Facebook.,0.9184321,0.038493697,0.00047941416,0.00032203476,0.00090075517,0.041371975
132,"I know who you are, but I'm aware of some of the things I am, but I'm not. Fossil, but with forests in the oceans and the fishing and the palm oil thing, sharing all that, trying to get people to understand what we're all doing. But people get fed up, don't they? to seeing it. It's a fact of life that climate change is the big thing. It always seems to do with it.",0.92704093,0.0028541922,9.23361e-06,8.2185005e-09,1.5549623e-06,0.0700941
133,"I've only got one argument that a lot goes through it. I think, yes, I'll sign it. And then it says at the bottom. Donate. I can't  just donate  and I don't donate online anyway. .",0.3130174,0.082964376,3.0591535e-05,3.9961164e-06,0.0015220778,0.6024616
134,Just stay in your accommodation.,0.16899894,0.52616835,0.011979906,0.0076829195,0.25924405,0.025925824
135,"as you know about public transport, access, accessible public transport.",0.5207332,0.31678122,0.01329191,0.0050824564,0.04969186,0.094419345
136,"It is not only public transport, but there's also something called Access Plymouth, so people can register and then book a trip if you've got to. If you want to go out to say to Taichi and you can't use public transport, you can book Access Plymouth and they will come and pick you up and drop to it and pick who can take you home again. You have to register and register for it. And there is a small fee. Yet you register in advance and then you book it. You've got to give you a couple of days notice. And there is a small fee you get built at the end of the month for it, but there's various things that you can book it for if you want to go shopping and things and. And I think it's run by volunteers, the drivers are. OK, but the ones I've seen I've never used it, once I've seen it always been really helpful.",0.100173704,0.3281498,0.00012936202,3.3281736e-07,0.0020202226,0.5695266
137,"No, I don't think so. Yeah, but you also can use something also use cars as well as mini cars for the minibuses. You know, so if you are a wheelchair user, for example, you could use that. Well, sometimes I'm afraid they will use the car for you.",0.71662164,0.086278774,0.00016398782,9.925805e-08,0.16940609,0.027529422
138,"So I think lots of these people live centrally. Don't you? Yeah, we do. You live in Derriford, but I live in Plymstock as well, but everybody else lives centrally rent. And so they won't be looking at the  transport, you know, the public transport.",0.055474807,0.93772614,2.3001637e-06,5.6615782e-08,1.0920204e-05,0.0067857592
139,and you got you got lost. Laughs..,0.23792705,0.63476264,0.0037246828,0.0031074446,0.0048546144,0.11562356
140,We've already said a couple of things. So you want us to pick three things out of them?,0.27385905,0.14150517,0.0024743134,0.0005347272,0.021006204,0.56062055
141,You want three positives and three negatives.,0.2522936,0.4322086,0.028986506,0.004762458,0.024924861,0.256824
142,Transportation is positive. Yeah. So is Messenger really isn't. Yeah.,0.3367762,0.14532466,0.028220791,0.0032720913,0.016156595,0.47024965
143,Yeah. Access to nature,0.4586444,0.39927903,0.009402437,0.011342575,0.028548755,0.0927828
144,access to nature is a blessing.,0.09140194,0.5824343,0.07582446,0.044746634,0.06317018,0.14242247
145,Yeah. But you don't want to count. Three Don't. So what else would you say was the involvement then by the.,0.11199206,0.29090226,0.0038523038,0.0068076653,0.005401653,0.5810441
146,"Well, the environment where you live and access to nature.",0.16609721,0.6863783,0.007639604,0.005323953,0.0316854,0.10287553
147,"Yeah, yeah, not necessarily one side, but you could be inside no one like outside. Yeah, inside and outside the environment. Yeah. Well, I suppose that access to nature.",0.30246443,0.5204094,3.886146e-05,1.3299495e-05,0.019102307,0.15797172
148,I'm looking for stairs. Stairs is like a very big negative.,0.03876957,0.4611921,0.32002255,0.0034579497,0.122030914,0.05452691
