,Tweet,Anger,Disgust,Fear,Joy,Sadness,Surprise,Trust,Anticipation
42,"Um, with transport going on that, yeah, I'm limited.",0.005624146,0.003259397,0.010849344,0.09081331,0.040397637,0.6674634,0.15537907,0.026213694
43,"Yeah, yeah. But I mean, I'm pretty nifty getting on and off both the load, the ramp and stuff. Yeah, crashed of the south on the bus that we gloss over that. But it would be here if it's not on the bus route. There's only a certain type of taxi. I can have a map, but you probably yeah, it comes back to transport. It is huge.",0.010317027,0.0003103773,0.019183964,0.17242503,0.0026642827,0.009174465,0.78169733,0.0042274944
44,"way they can let you know I'll meet someone who's I've been down to the Did you come from home? Yeah, I'm going",0.0002076051,0.00019572885,0.001207344,0.0015879368,0.0017863846,0.96528965,0.02672769,0.0029976587
45,"to say this about the guide dogs. All that because the guide dogs go by what they can hear. Yeah, yeah. So it's really massive. Yeah, yeah, yeah.",0.04124749,0.0067307777,0.18364406,0.36005956,0.0040279124,0.0023320285,0.39990357,0.0020545977
46,It's not been introduced.,0.02618577,0.005043837,0.05402366,0.05245439,0.19005777,0.21321538,0.41641688,0.042602316
47,"No, I know",0.0037500577,0.011923723,0.016352475,0.016367102,0.08148087,0.28582725,0.5729586,0.011339939
48,what it's,0.016696922,0.010542053,0.13453136,0.0881158,0.033427637,0.25180304,0.44612783,0.018755328
49,"like coming otherwise three three years in this place. But in the Pines University here, 50 years ago, it's never, never",0.023117568,0.005965147,0.018925894,0.029585166,0.16870086,0.15491644,0.4483796,0.15040934
50,"been a polytechnic. Yes. Yeah, I think so. She's very down. That's all you need to know. Oh, yeah, yeah.",0.017615316,0.0048446856,0.040798932,0.102330305,0.048033666,0.28436068,0.47391748,0.028098933
51,"Oh yes, totally.",0.009050037,0.0032244413,0.009338251,0.59168684,0.016874995,0.30834156,0.055387624,0.006096251
52,"Well, I think everyone was horrified.",0.008818536,0.03616304,0.29369047,0.007716578,0.013720779,0.5997459,0.03827476,0.0018698731
53,We were worried about what's coming out of the Blue Submarine.,0.0024184713,0.0013645362,0.511101,0.009028053,0.0023580042,0.087226614,0.33753273,0.048970565
54,"of these cars. Driverless cars? Yeah. But you know, there's not a lot goes wrong with the mechanics of the computer. Who do you blame in? And I think both someone killed recently.",0.08875836,0.008556623,0.109982446,0.058315195,0.32975513,0.007042179,0.3969824,0.0006076707
55,"Yeah, that was yes. Yeah, yeah. Oh yeah. Yeah, yeah. I wouldn't know. Did frighten me. Right? The Wi-Fi goes down. You go, Okay,.",0.049929816,0.029236259,0.04586596,0.051776122,0.08134368,0.47893238,0.23813093,0.024784844
56,How did you get on doing that? Because they tried me with it?,0.17398219,0.020294936,0.17938057,0.050490785,0.09021056,0.046165653,0.43291384,0.0065614646
57,I wrote off the gearbox.,0.012688552,0.006945213,0.16099103,0.07476261,0.032344498,0.41878426,0.26932746,0.024156405
58,"Well, what they did with me because I can drive by right next. I can swap to. So the process was 19. Yeah. And occasionally the automatic. What do you do? I panicked because it took me straight out into the main road which I did think it was stupid. Yeah. And so I was I was I was nervous, so it didn't make any sense. What don't you do with an automatic car?",0.28651252,0.0038015929,0.18566698,0.014342682,0.036919147,0.3786734,0.07714516,0.016938502
59,"Yeah, I've done my right leg suddenly burst into life, I suppose.",0.022366269,0.01286718,0.032708596,0.21311788,0.15360755,0.24299689,0.31066123,0.011674427
60,"Into face to face, so to drive. But yeah,",0.062857546,0.017391205,0.20835404,0.3742907,0.13371101,0.0784304,0.09853662,0.026428489
61,"I can't drive now, it's one of the drive and you just really. Quite dangerous. Yeah, yeah, yeah. I am not supposed to drive anyway.",0.074148804,0.01945002,0.22037092,0.033281505,0.14498469,0.12240004,0.37762895,0.007735075
62,People are supposed to deliver houses and so they don't do well.,0.14675644,0.020821976,0.027038101,0.07737851,0.13999064,0.41432858,0.14948821,0.024197536
63,"Well, what about this is the percentage of buildings with these thermal cups? Yeah, you can get some of them is what we're trying to do is say thank you can how even though the sort of thing and bring your own drink, you know how it's going to work because honestly, I'm just like, I just manage, yeah. And if I go to shows and stuff, oh, well, we're going to try and find to have those cardboard trays thinking about it so we can help people.",0.0014183726,0.00016137211,0.016870616,0.087921694,0.0004805081,0.51294005,0.37691897,0.0032884185
64,"Oh, have you?",0.0072531328,0.0034944483,0.031371895,0.11259314,0.022165185,0.60577786,0.19623205,0.021112312
65,"I think I have made my kitchen was not there. So I think that the wheelchair in the house is one thing. But if you will, in the future, going to have to have mobility equipment like I have a walker as well a space around and that you the units and of that can be dropped if you like can be lowered and which might have been so I can sit in the wheelchair does under certain types of kitchen things that my oven I can't have one with the dropped down door , it's not safe for me, but I have one of those those sliding they are brilliant. So that's socially but not so you can just explain it is cheap, and.",0.03596683,0.002934585,0.25050572,0.122380905,0.0042736684,0.008164716,0.5721408,0.003632779
66,"Have you ever seen bake off the bake off it, right? What they do, but be put an oven door down what it does disappears underneath it slides underneath.Yeah, because I can't have anything in front of me. I've got to be able to be right in front of the oven book because it slides on. I think it's called Hide and Slide or something like that.",0.0051305383,0.001195573,0.06455358,0.91374207,0.002188852,0.0011603396,0.0104534095,0.0015756316
67,"And it's it's excellent for that unless you hang on to it. If you try to move on, it goes and slides and, you know, expect it will go on the issue. But the other thing is, what about that? But it's it's brilliant for that because I can go in front and in the wheelchair, sometimes not too heavy. I go to the side. So the kitchen equipment, I think, and otherwise I wouldn't use the oven. It's as simple as that and it's got to be easily accessible.",0.003454534,0.0027792421,0.039837565,0.4668572,0.007476927,0.01468768,0.4645672,0.0003396675
68,"If you look in technology and internet stuff it's kind of sounds awful generations come and go as they age, they will be brought up with this man. It's the wall of the rest of us. So the older ones now generation today, the generation that the older generation that I'm no longer the older again generation, maybe that has never used the internet and are still frightened of it, but that will adapto us, yeah, but as the years go on. Sounds awful. As the new generations come up they will, they will embrace all of this. And which we maybe not",0.020254707,0.0028304104,0.22301108,0.10376389,0.003272174,0.040157504,0.5870939,0.019616349
69,But it's not what it's about. Why would you have to if you're doing enough to meet your needs? That's what it's about.,0.018746346,0.00248901,0.029306324,0.016322836,0.007398553,0.0049287854,0.9180038,0.0028043254
70,"You know, so if it's like you say, it's what you said, so you need to give it. You want older people to embrace it as because they don't need it, make it easier. Make it less scary. Yeah, they get that. Sometimes these iPhones. I mean, I love it. I'm a geek. Yeah. As soon as therie is a new technology I want it! But I'm lucky enough to become A.. I've got friends that was so, you know, can't understand it. The technical wording is too difficult if you make it simple wording. Yet I just say press number one press number two fine. Why would you just interface? You know this? I love it, but I don't understand a lot of it. Make it easy. We want older people or people who are scared of it to to embrace the technology. Make it every dayable. Yeah, if that makes sense. Right?",0.10892422,0.000517608,0.05379664,0.15676019,0.0022251431,0.009697833,0.66729987,0.00077849923
71,"Don't you find it like your eyes on ebay, as you said, Oh, there's marvellous tablet! It should be £700 for £200 if you think you're going to get the genuine thing £200...",0.06360751,0.018858189,0.031492062,0.013804671,0.016824357,0.34810507,0.49462426,0.012683884
72,"So I've got bars all around my house, even if that's possible, because when I go home, I've tried to make myself show for like four stuff stuff. Yeah, I think wherever I put my hand and, well, I set up. That's why we need your help when you come in the hole every everywhere around the world. So do not think you should design. So let's make it open. Right. But I'm going to go around the outside world. Yeah, because everybody everywhere I put my hand, I need a handrail. Yeah, there's basic, that's not technology, that's just",0.047987748,0.0017108842,0.03243454,0.7509556,0.008100469,0.027515907,0.12642998,0.004864888
73,"So you've got stairless, haven't you? It is not the one that goes up to the floor. And I think we have seen that. We've got that. Yeah. So it goes, that is lovely.",0.106141835,0.0064095645,0.05011364,0.1576513,0.015077569,0.07878879,0.5787956,0.007021668
74,"Look by my own house, yeah, so.",0.0154094305,0.0043801973,0.02712202,0.5900592,0.056669883,0.18167321,0.11432854,0.010357516
75,The one I'm thinking about to move back to the stairs up on the outside is a public footpath. Uh-Huh. Yeah. So that's a different part.,0.0050394866,0.00013199808,0.44973397,0.37849373,0.0008101818,0.00047864043,0.16530499,7.01087e-06
76,"We couldn't adapt where I used to be. I have what I have now because some of those that go through the others say that the future builds. It's already in place and things, but it's not like they can't be adapted. So this oh we need it to be installed.",0.0023426083,7.1414484e-05,0.0091903405,0.02692332,0.0056524198,0.0010179762,0.9544966,0.00030530957
77,"I am about to have the bathroom changed because it's something I physically need. Yeah, and you said about being able to stay where I am. Yes, if I get worse, then the equipment that's being fitted, it can be again. I think this phrase know it's coming from a future group. They can adjust it so I can stay where I am, so I'm going to need. It's probably at some stage a way of showering and this new equipment can't be and have an add on so I can stay where I won't need help to be showered. So I'm keeping into handles. So that's important",0.35604814,0.03417406,0.07228713,0.17507294,0.032583285,0.051917452,0.26525295,0.012664028
78,"it will be based solely on this idea of being checked being built next week, and it's the hardest part of the electric service and Flamingo is once that's done and it looks perfectly normal. But if I get worse, they can adjust they can block put something onto that'll  help me, which again is thinking ahead.",0.029146906,0.0013703235,0.03471855,0.28072062,0.18369319,0.08379904,0.37292692,0.013624483
79,"Yeah, thinking ahead. Yes, these things are built and put in it's thinkable ok. What like Bath? Possibly what you're saying? What do we need to put in now just in case? Yeah, I don't know if you understand.",0.057671566,0.0024402065,0.09116338,0.07123698,0.04752698,0.027313748,0.67997795,0.022669194
80,Sorry.,0.031115625,0.015581972,0.04703957,0.11151247,0.18673417,0.14622636,0.4398224,0.021967437
81,"It's lucky that you live where you are, where I am. I'm coming down my bedroom world and I have for 12 months and I've been trying to get it. I have reported it and they keep saying Yes, yes, we'll do it. I've had scaffolding outside my flat for about 14 months. Nothing to do with me. It was a flat blow that took them a long time to cure their down. Yeah, when I said, Well, why can't you expand it because it sounds like no, why can't you expand it? Oh, no, all the scaffolding has got to come down and we'll just build a separate little one for you. Oh, how stupid! The scaffolding came down last week, but I don't know where I'm going to get mine. They are all removed.",0.11538144,0.011125683,0.345157,0.09173185,0.04540973,0.14182621,0.23651773,0.012850376
82,"It's not mould, it is just the black strips.",0.036719136,0.009589005,0.09031266,0.13131858,0.1585605,0.09215924,0.43489125,0.04644962
83,"Yeah, and I have this severe case where and oh yes, it is definitely damp. It needs to be done. It's coming through the outside cladding.",9.145604e-06,2.7111173e-07,0.00078061054,0.99876714,1.1993374e-05,1.9890747e-05,0.00041034434,5.914356e-07
84,"Yeah, but it could spot, I think, what you're saying. It could be that if you go too bad, they have to say yes, it's not suitable for it to stay. Yeah. So they need to put it right.",0.036714748,0.0041118017,0.078172855,0.15898108,0.010825037,0.00944534,0.6981925,0.0035566592
85,Do you pay rent ?,0.11478878,0.004060127,0.016481122,0.28664264,0.040699195,0.14921233,0.33967528,0.048440546
86,"No, it's my own flat, but we're going to come on those factory housing.",0.001432273,0.00079025613,0.021999883,0.10282156,0.0067940694,0.5924232,0.22515078,0.048587993
87,"Uh, yeah, yeah. Yeah, yeah, yeah.",0.005936546,0.0042644716,0.005369061,0.100257255,0.016949048,0.7782737,0.08062568,0.008324247
88,"Yes, absolutely. I suppose we're looking at, we get a bus every half an hour.",0.034705218,0.0005805721,0.0065024686,0.8183379,0.016141534,0.022357263,0.08361525,0.017759752
89,there aren't the amount of seats on the blue buses downstairs.,0.2007503,0.16157438,0.16171019,0.023938952,0.039765436,0.18230294,0.22196826,0.007989539
90,"I mean, you see people that are able to stand but they're still using seats. Yeah, yeah, that's interesting.",0.040940374,0.021105502,0.030108143,0.012399776,0.03135734,0.11794746,0.7390637,0.0070777303
91,"Yeah, I have to ask, what does Pepper think? Because his head is this is kind of, you know, he's looking down",0.013055024,0.0030500263,0.06972028,0.07230902,0.04806501,0.123534255,0.63743055,0.03283584
92,"It just gives you a right look, and ..",0.008169944,0.00023984945,0.02036174,0.24511378,0.006215315,0.0029789913,0.71577734,0.0011430526
93,"Oh, I think the facilitators is accessibility and that covers what you were saying about accessibility, and that's allowing for people like Gaynor to stay where she is, and she has to be able to use and things like that. And it's making it technology accessible as well. Mm hmm. So it's fair to say the barriers is the inaccessibility to those things.",0.017678251,0.004613427,0.2217024,0.20187032,0.0085240835,0.04834081,0.49648708,0.0007836272
94,"I love what you say about the house. Is that the future proofed? Yes. Yeah. We want more of that because we are an ageing population. Yeah. Yeah, we.",0.08285646,0.0012737652,0.0042645633,0.69813854,0.003604583,0.021593869,0.18422313,0.004045081
95,"It's already in place, we keep coming back to this thing, but it's you're off.",0.015460673,0.00066011655,0.022666378,0.07391204,0.044663895,0.0723155,0.7547502,0.015571222
96,"You might also make one comment about the accessibility and I mean, I know this room because the astronomical society used to meet in this room and I belong to that we had a long time, but it just doesn't seem to be a hearing in this room.",0.06676396,0.005846912,0.013556783,0.05732226,0.7596675,0.056437895,0.03371978,0.00668488
97,Absolutely right. I noticed that. Yeah.,0.0012354809,0.0019630338,0.015166181,0.076980054,0.017975846,0.8026248,0.07648876,0.0075658136
98,"But I mean, simple people in here were wearing hearing aids. But there isn't any hearing loop here.  A hearing loop is something that you  fix in the room, it's not difficult, you put wires all around the room. We have one in the church, and so people with wearing hearing aids, they can set their hearing aid to the new system and then they can hear it might be worth mentioning this to university.",0.051195476,0.74758613,0.0034678627,0.006544272,0.02347986,0.13244347,0.020266604,0.015016336
99,"to him just yet. Yes, you should be like in our church yet we're hearing aids. And she said it's the hidden disability, and she wear them for the service and as soon as the service was out, she's taken them off and goes,",0.028751474,0.0018300912,0.06138212,0.6048567,0.018580996,0.01686191,0.2674916,0.000245095
100,"but they don't have a lot of patience with usual deaf. with blind people she can always... Yeah, yeah, yeah. Yeah, yeah, yeah.",0.030144539,0.0087847635,0.012167432,0.20943144,0.013445706,0.13389781,0.5856936,0.0064346963
101,"or speak more slowly. Yeah, I mean, I'm finding that with the telephone. You know, these companies occasionaly rang, and I get blown and I say, please start again slowly.",0.13477862,0.019913381,0.10382875,0.3297082,0.016473567,0.26672587,0.07525129,0.053320304
102,"Yeah, yeah, I'm lucky with my phone, I press on something and then it comes out very loud,.",0.09260493,0.0059970315,0.008770501,0.25575086,0.017914964,0.23144035,0.33812797,0.04939339
103,"But OK, so OK, you have used technology to help you.",0.05895841,0.02021048,0.032430947,0.10349433,0.1555226,0.2538654,0.37154528,0.0039725485
104,Yes. Yes.,0.001763105,0.00035824996,0.0030667593,0.77501166,0.0039697587,0.09519356,0.11433181,0.0063051125
105,"I just said about physical places. And I have to say it's a criticism of the university. Where I live my home, I can only live one door away because threshold strips. Mm. Yeah. And I'm talkative I couldn't get out of the kitchen,  because the designers need to think, of, this is my soapbox. There are too many able bodied designers designing for disabled people. Yeah, they need to sit in a wheelchair and go round themselves. So that's just my soapbox that it might be. What I have come today. I had a real struggle to find somewhere to get to get in and to come out of the and the Cafe out the cafe. Yeah. You get to live with that. Yeah, yeah.",0.035672065,0.0055451915,0.083494514,0.33640835,0.0055782036,0.02516853,0.48835257,0.01978058
106,"A  big thing for yourself, I'm looking at the factors you're looking at, for me to stay there what was said to me recently? It's all right. The fire brigade will get you just get over the threshold to stand outside. So that way gonna happen. It's something that I'm fighting at the minute. Yeah, it's a big issue. And it might has been adapted for me, both ongoing and there's a few blows. This is the same. It's not only once inside, it's getting in and out, which is also an issue, and you've got stairs and stuff and something you can't get out it's something you never get over. But whereas I would have thought reasonable to adapt or to adjust, and that is a reason to stay where if I would have to move, I'm lucky it can be done. But there are places if you want to stay in your own home, there has to be a way of making from this part of accessibility not only in where you live, getting in and I'm sure that that makes sense.",0.15564331,0.0077516856,0.1748131,0.19257218,0.0067033963,0.005079149,0.4550541,0.0023830738
107,"I'm working on this at the minute,",0.00948688,0.0013500161,0.01729567,0.52454877,0.03740212,0.19268368,0.111919805,0.10531306
108,"That's well, first, that comes back to self-care, but well to tell you when someone says the word, isn't it? You go, Oh yes, to stay where I am, if I have a problem, if I do well enough to comfort me, rock, as you say, get to know me. If I fall there is a technology, I can get home. But without that, you didn't have somebody like that who taught me that's have to go the care home.",0.018659895,0.002089286,0.015044071,0.182543,0.14968288,0.012622967,0.6173557,0.0020022325
109,"It's not too bad. It's not cheap, I used to pay.",0.07885678,0.00715555,0.017156746,0.018589003,0.19801757,0.054312233,0.62078774,0.0051243785
110,"My hob, every ring on my hob I can set a timer on and it would go off.",0.02656627,0.00094091205,0.043250058,0.3557765,0.10766407,0.11399699,0.32665545,0.025149755
111,"Why if every time I've put something on the hob, but if I have to leave the kitchen, and the chance of that cliff, would you not believe it? But like the open, it's perfect if you remember to do it. Oh, the grill, the oven to set because I know I have to because of the technology on that is absolutely out of control",0.13765725,0.004686065,0.22586091,0.54034305,0.0071522812,0.010046542,0.070893265,0.0033606319
112,Each hob I could turned off in time.,0.057732046,0.002488015,0.030207109,0.101689056,0.04092593,0.25187984,0.49176523,0.023312788
113,"It's it's it's getting it's getting worse as hard as times going on the stopping you just using the phone and you're being forced into it, which I think is wrong. But to do this, it's not to be human. Yes, and that's where I live there. But there are a lot of people who say I called that one particular service pool and said, we call this all medication, and they said, Well, we're not going to do this anymore. And that is wrong. Go online doing an e-consult. I am speaking to the doctor. I have to do. So want to hear how many people are falling sick because of it? And I think that is a huge barrier and it is causing people to go to the special care, because they're not being as that. What we don't mind coming up to date a doctor place isn't great. But outside agencies have also got to realise they've got to. We're not all. On the same page is that we're not using the technology.",0.012268462,0.0006324521,0.030177638,0.48139367,0.056695264,0.0416342,0.35670343,0.020494888
114,"OK. I know. Yeah, but you were able to ring them up. That's right. Yeah. You think if they had?",0.061882827,0.01783958,0.07068428,0.015824577,0.02149404,0.36621973,0.43794098,0.008113972
115,"Yeah, yeah, you hadn't realised that the word risk was.",0.12125124,0.016676849,0.05667047,0.059780415,0.034757238,0.26745427,0.4361047,0.0073048067
116,"There's going to be a follow up session, I guess.",0.002943653,0.00026436907,0.0022159482,0.8771977,0.022018354,0.017861787,0.066850215,0.010648005
