,Tweet,Anger,Depression,Fatigue,Vigour,Tension,Confusion
45,"day. Yeah. Well, I'm lucky I live on the Hoe. Oh, so I've only I've only got to walk five minutes. I'm actually on the Hoe a life long live every day for a little walk and talk again. I mean, I used to see some of the neighbours, but. You know, we didn't mix.",0.37957013,0.5599554,0.0009878975,3.479386e-05,0.000979946,0.0584718
46,"is the ones that couldn't get out in the community. I mean, there's the bungalows and we could see if we couldn't meet up with them and it was fun to see people there was certain neighbours that we had couldn't leave home. I don't blame them. And it could be that. And I love the interaction of people. But without Zoom and teams and all that, I well, I would recommend. Definitely. I mean, I wouldn't have been able to see my family without the internet.",0.05762963,0.9414798,0.00021524086,7.2705326e-08,0.0005758815,9.9393714e-05
47,I haven't got the internet or and I don't use the computer now just it doesn't bother me from the get go and don't bother me when I have to contact firms and they,0.54620534,0.329681,0.0024692626,9.525902e-08,0.09415058,0.027493717
48,"or doctors. Doctors, now that they are nightmares now because I'm trying to get hold on to an e-consult and if you're not on the internet now, for your prescriptions and contacting doctors. That is huge!",0.8156201,0.14666322,0.0006973877,1.2345451e-05,0.032610837,0.004396065
49,"yeah. Well, there again, I'm very lucky because when I want my prescription, I'll just bring up a little chemist in West Hoe and they they just routinely get it and they deliver it to me.",0.9817238,0.016336095,5.405709e-06,6.6283947e-06,1.5186349e-06,0.0019265821
50,I hope they are not going to stopping that.,0.5327786,0.25794467,0.028831447,0.0007758897,0.13313814,0.046531215
51,"Yeah, I'm very lucky.",0.4947421,0.39082047,0.03639297,0.0024904325,0.041483033,0.034070984
52,"They've been very good press so of. I mean, I'm not with them, but some the our residents are yeah. And you know, I mean, that struggle. I don't even have to pay for my prescriptions. I got a text message from Boots's chemist because of pain and your prescription is ready for collection and closes the book. The booth came back only 10 minutes, you know? Yeah. So our customer, so we've been lucky like that.",0.111589484,5.1390176e-05,0.065467454,0.0018554655,0.80558795,0.015448248
53,How did you set that up?,0.10704625,0.06293164,0.0064993766,0.00080123934,0.019499348,0.8032221
54,"But I was with Lloyds in Devonport. Then when I moved, I told my doctor that my prescription is going to Boots. And at the start, I had to keep ringing up, ringing up, getting prescriptions that over now Boots supply for it, for me.",0.3778804,0.15566948,0.0068961303,2.1797543e-06,0.0019649137,0.4575869
55,My surgery will let you know what.,0.007885993,0.013834357,0.00025391293,2.8565722e-05,0.97260135,0.0053958427
56,"We won't now go back four years ago. You know, these are driving where we have all agreed for, you know what I need from when they need it. So, OK, OK.",0.5088411,0.13223828,0.011939711,0.32846078,0.0010350933,0.017485019
57,And also this kind of forgotten health care.,0.046989616,0.44895163,0.008141854,0.009748074,0.009599453,0.47656935
58,"I forgot how my Doctor looks like,.",0.37871942,0.39776835,0.05754317,0.00033469216,0.045436166,0.120198205
59,"Well, how can they see what you look like? It's only telephone.",0.20187253,0.14810523,0.001125489,0.00012543547,0.0022479843,0.64652336
60,"Yeah, that's my issue.",0.68242186,0.2596092,0.003489504,0.0009867372,0.004563549,0.04892914
61,"and you know, especially with the chest problem, and it's a bit of a telephone consultation. And when I say it's a consultation, a conversation because you will only be hearing huh huh down the phone ...",0.6203595,0.35720763,0.0008803688,0.00019586274,0.0017659095,0.01959074
62,from the phone down and you prevent even breathe.,0.28324622,0.60196537,0.016477382,0.0012149514,0.047223285,0.04987278
63,"Well, I was just thinking of touch wood how fortunate I am at the moment. I did have a partner who has a lot of difficulties that you seem to have. Yeah, you make a good point. Most of your doctors, but all sort of organisations I wanted to get in touch about my television license. And there's no number to ring them. Very annoying. And yet I've done so well.",0.0042256117,0.94888854,5.3796653e-06,7.868005e-08,0.0013652799,0.045515083
64,"You know, I mean, I tried to ring with William, and I try to ring them the other day, and I didn't find a number, My grand daughter found it on the computer and I rang them. Oh, you've come to the wrong place, you should go for hero.",0.37529084,0.6220408,1.720873e-05,1.9063609e-07,0.0010159563,0.0016350196
65,"Yeah, I do get annoyed, really, don't you all?",0.8625474,0.069557756,0.0023023372,0.0014969539,0.002411131,0.06168444
66,"Yeah, yeah.",0.417088,0.30142623,0.14814939,0.003623236,0.026781384,0.10293176
67,"Yeah, it is very hard for trying to communicate concretely for people. And I think that's where you get fed up. And I think some people just give up to try to communicate with them. The next thing to get electricity, to know why you're doing this, why are you doing that? And again, people get put under pressure. Well, you know, it's it's horrible. Yeah, it's I'm quite fortunate I do get your scam calls, you know, text messages from my provider BT. And if I'm not sure I ring BT up, you know, saggy pants and stuff like that, you know so well, a lot of people don't know how to do all lot, you know?",0.08132012,0.91403776,1.0226333e-06,3.7038265e-06,0.00015169439,0.0044857077
68,"I read about after quite a lot of our residents doing jobs for them and things like that. It's something in my nature. I would reward myself and I used to work for, Yeah, and I still do it now. You know, that's what keeps me going mentally. You know, without all that I don't know, I'll be there enough income of our party, you know?",0.75394213,0.14346568,0.0010872136,0.00068244035,3.0253186e-05,0.10079229
69,"unless there is a  danger now if you were not switched on to the scam, they'll go and say, Oh, something with your back press one. As soon as you press one.",0.00044622185,0.9974604,5.4875614e-11,2.1318576e-06,9.206008e-05,0.0019991526
70,"Yeah, that's it. Yeah.",0.6494477,0.24150111,0.03310896,0.0032226334,0.012937617,0.059781987
71,"And you do it automatically like the something with the police and comics, as you know in the show. Yeah. They will panic, you know, at the moment of screen time, and I don't think so. And. But I would think you'd be lucky, he said, just don't don't don't engage conversation with people. But people do! yeah, and they get caught and they lose an awful amount of money. There's people out there, though this is awful, awful evil creatures that know it. And again, just because everything is online or on the phone. That's how you get people's lives in danger for all this technology",0.016497929,0.98111415,7.193872e-06,8.608114e-08,0.0002410535,0.0021396123
72,"to do something very plausible, the people very and I sometimes tell our residents like I've had this scam call, if you get a scam call or they're asking you to BT again, we say my payment last month hasn't gone through and they take my details. Well, I've checked my bank statement. I know that it was paid, so I didn't have to do anything else. I just blocked the numbers. But they come back with different numbers",0.00014423396,0.9866454,0.0077633318,0.0032605596,0.0017113128,0.00047513918
73,oh they did,0.12660556,0.5801206,0.046088703,0.0066234916,0.10871003,0.13185161
74,"So it's it's never ended, and I don't think it will stop the way we're going to stop it.",0.6096509,0.25640678,0.024779415,0.0012821762,0.022608308,0.085272424
75,There is a way for these big companies don't want to.,0.39746714,0.43783975,0.006000956,0.00091458764,0.09683797,0.06093961
76,"You can't keep. Yes. Yeah. We have agreed to our place doing Taichi every Monday afternoon. I start doing it with them well, so a lot of them, our regulars, that they drifted off along with what your you can't be with the big group and this group called the Barbican legends, which there were a lot around the Barbican. They were coming in, doing this Taichi. It is very good for you.",0.22454838,0.028512508,0.016906979,6.655499e-06,0.64305085,0.08697461
77,"And it's a great way of being able to meet up with people. But at the moment it is not right to do. Um, I think they started it again and",0.00058612274,0.9992573,5.731929e-05,3.1550242e-06,5.0372182e-05,4.5682016e-05
78,"Yeah, for now we can't.",0.26901653,0.6161457,0.03352692,0.007407941,0.035006206,0.03889673
79,"That's right. Yeah, yeah, yeah. Yeah.",0.552107,0.18438093,0.20697932,0.0028557016,0.020670798,0.03300627
80,"So if I can just just go back three spaces. Somebody mentioned television licences. Now there's no getting away from the fact that television is very important to elderly people who are confined to their own home. Yeah, now I'm 82 soon be 83, and I've got a TV licence because they stop the free ones. And this week, for example, I got a message to renew my television licence, and I haven't done so because I got so annoyed that the millions and millions of people have not even done last year's licence. And yet, so I think because it's so important that elderly people have the facility legally to watch television, it ought to be sorted out.",0.0036400738,0.99584395,1.5295925e-07,2.406561e-07,0.00020916178,0.0003064383
81,"Yeah, I get mine to be renewed every year automatically, and I don't know why, because by the people I to.",0.4251952,0.14911185,0.012359102,0.0054558665,0.019848445,0.38802952
82,"I don't mind paying, but I do expect other people to expect other people to pay.",0.8596462,0.103502885,0.0015934432,0.00036982776,0.0009855924,0.03390208
83,"A little bit of back, some decent television.",0.11009122,0.775285,0.036149107,0.0025538283,0.015337414,0.06058341
84,"The repeat programmes, you could expect a double bill for your licence.",0.63706934,0.19234738,0.035573088,0.0025140978,0.06035797,0.07213811
85,"Well, we'll just make one comment on digital communication. I didn't actually comment when it was discussed. I use a zoom, a great deal and sometimes that as many as 400 people can go on Zoom sessions from around the world little corners of the world had never heard of.",0.0006516946,0.9971356,0.00032610144,0.00066944736,0.0011390746,7.809629e-05
86,How do I use it?,0.012708692,0.032676477,0.0014523037,0.0003753167,0.008603257,0.94418395
87,"I use it for groups of which I am myself a member and the worldwide groups, and I use it for church activities, which I am a member. And I also use it digitally for communicating with my children with a portal, which is a magic machine. I just make telephone calls by saying to the television, Please ring Harry and Harry's on the television.",0.12855922,0.6196832,0.019529186,0.0016003832,0.018686865,0.21194114
88,"I also wondered about that one. Well, I'd probably get it for my family. Well.",0.039674763,0.16217288,0.047234844,0.0019255346,0.33731398,0.41167802
89,"So having said that, I'm not keen on it if I think about it deeply because it really does eliminate social interaction. Person to person, yes. So although I'm spot on a bit of a coward in a way, I use it. But. The back of my head says I don't really agree with this.",0.092467576,0.04121881,0.017335596,6.1637165e-06,0.002848495,0.84612334
90,So it is both,0.0859225,0.22070247,0.0238491,0.02675189,0.030044733,0.6127293
91,I would say the pope was there on a big TV screen. You can see the state that was behind the screen and completely look like you got real bad luck.,0.78642017,0.021690037,5.7483535e-06,2.4947145e-05,9.792674e-05,0.19176117
92,I only got this because one of my kids bought it for Christmas.,0.049433064,0.9348173,0.0023260764,0.0002418911,0.0049562855,0.008225388
93,Yeah.,0.31475717,0.4047367,0.081647985,0.0077855387,0.029910328,0.16116227
94,"No, I think I said digital interaction. Um, communication is important, but there are still a lot of people that don't have that. They don't want to. You know, I'm. I got it for just over two years, and I'm still scratching the surface with it, um. People come to me and ask me. Because so wrong when we computed hello. No, but your son can work for the education services on I.T., you know? So, um, I'm more a practical person.",0.263241,0.5028392,6.6733346e-06,3.3153062e-06,0.17637284,0.057536963
95,"Well, the way I've been thinking. I'm sorry and everything things down because I'm so used to doing it. It seems to be self-care, social interaction, and I guess it's not so magical. So it's self-care. And that breaks up into all sorts of activities, social interaction and medical and financial. Accessing those.",0.13861303,0.5371157,0.0071428902,0.016783496,0.086161554,0.21418335
96,You're good.,0.29781768,0.48141187,0.017493818,0.008929567,0.055523288,0.13882378
97,"Do you think that a lot of people think a realise that you know about self-care, that is important",0.28522173,0.5149093,0.0231991,0.04376399,0.03204931,0.10085652
98,"exactly what is it? See, I use 40 words but two would do. Yeah, yeah.",0.34955442,0.2766622,0.1965625,0.003929074,0.01644039,0.15685143
99,All the different activities tells us that it's totally those,0.12046398,0.11068153,0.11079939,0.005860259,0.092871174,0.55932367
100,"same as activities, you know, even though it's essential to you. You know, I've got to have a bath. It's an activity or a shower. You know, it's an activity.",0.8341195,0.00062587246,0.016640972,0.010057179,0.0036600572,0.13489643
101,"But this session don't, isn't it?",0.1318592,0.22832666,0.07318737,0.029375307,0.17848003,0.3587714
102,"People say to me, Always enjoy what you do or enjoy doing what you do. I have got saving for life, and I'm fortunate to have that. Um? Well, so, I've seen people that hasn't, you know, people",0.08995754,0.0008178089,0.90408236,0.0019084078,1.7427148e-05,0.0032164375
103,"with it, isn't it? Two things of the three important things is some of the things you want to do, but there's some things you have to do of those, those three, all the activities you have to do. You have to look after yourself. What was the middle name again?",0.6302719,0.00012737744,9.476279e-06,1.1466833e-07,1.5428376e-06,0.36958957
104,"So social, interactive. Yeah, your health and well-being is included in your social and stuff.",0.090089716,0.76158655,0.01416215,0.01822484,0.011753069,0.10418368
105,"Because there was no idea. OK. She's not confused. I'm lucky because all I do is to jump on the bus and go into town do some shopping there is this. I was used to thinking of reserves with that stuff. Yeah, yeah. Tuesdays I used to go for lunch at the church in Glenfield. That's yeah. Well, now I make myself go into water for a walk on the road or catch the bus in the town.",0.10548523,0.7636495,0.0046018064,9.83558e-07,0.07119907,0.05506341
106,"and it's important. Yeah, if you talk about what's in the three top important things it's important to and yeah, I think I just think you're good.",0.5876261,0.1550129,0.00024310403,0.0016294864,0.00723124,0.24825716
107,"But I think the transport as a part of social interaction is vital. I mean, for example, I've got a son who's a copper in Launceston. Yeah. Now I'm going to hop on the bus right outside my door. No one from here to those tables that hop on the bus and I get off at Tesco's in Launceston, which is eight minutes for my son, he collects me in the car. Yeah, I'm just starting to get some of the best of Tesco's naturally, but",0.12122276,0.57789195,0.0010319347,0.002558139,0.18517663,0.1121186
108,"then I'm fortunate I've got a car hold beloved for. I don't know what I do generally road some of the residents around to the garden centres that help yourself, you know, so I've got no taxis but waste money on taxis, you know that. So I enjoy getting out excuse to get out. And so that is important to me.",0.027778197,0.97105485,4.460647e-05,9.3759894e-08,0.00032672612,0.0007955411
109,"Um, with transport going on that, yeah, I'm limited.",0.14462242,0.22939627,0.03625584,0.007544783,0.08110307,0.50107765
110,"Yes, you are.",0.41180158,0.46454632,0.009349932,0.018972667,0.0047957697,0.09053373
111,"Yeah, yeah. But I mean, I'm pretty nifty getting on and off both the load, the ramp and stuff. Yeah, crashed of the south on the bus that we gloss over that. But it would be here if it's not on the bus route. There's only a certain type of taxi. I can have a map, but you probably yeah, it comes back to transport. It is huge.",0.15171273,0.7917372,0.00070168206,7.753883e-05,0.003152546,0.052618306
112,"Yeah, yeah. Is there any approximation when you crashed on the bus I worked with was comedy, a nightclub, three buses in the depot.",0.4532817,0.21945061,0.2649858,0.0041141417,0.02099252,0.037175212
113,"So I burst in because the crowds in the way that I went because it felt I felt pressured to do that and put the post goes quiet because I do like to use to drive. I do reverse parking and they'll go, Oh, you know, the flashing to the side? Yeah, something out.",0.9348875,0.0046242056,0.00031341653,1.1822903e-05,8.757831e-05,0.060075454
114,"I don't know his picture post. You can't, you",0.1413917,0.39175144,0.004522002,0.0032921834,0.016272556,0.44277012
115,"know, it's a self-drive 'cause people make up, they go off, right? And I had two arguments to have taxi drivers in Plymouth but I didn't hear. He started giving me a lot of, you know, doing that and I'll get off an engineering and technology made.You would think a lot about Typekit. I think more people are going to get hit by a car, but yeah,.",0.63674164,0.32437423,0.02179633,4.5581528e-05,0.003004999,0.014037222
116,"They are know what you're saying, but it's all about climate change and people have to suffer with climate change and not just because of climate change. Electric cars, like you said, they're very quiet. I've never stepped out looking the wrong way, but you know, you don't ever call me, you know, so there's no",0.65056777,0.2663948,1.1686433e-06,1.0468609e-08,6.2131944e-06,0.083030015
117,"way they can let you know I'll meet someone who's I've been down to the Did you come from home? Yeah, I'm going",0.15322123,0.3985795,0.0129561275,0.0002151341,0.061418302,0.3736097
118,"to say this about the guide dogs. All that because the guide dogs go by what they can hear. Yeah, yeah. So it's really massive. Yeah, yeah, yeah.",0.18207568,0.75920236,4.3304724e-05,0.001419085,8.619284e-06,0.057250924
119,It's not been introduced.,0.26166582,0.25282893,0.016192557,0.0008472464,0.09558672,0.37287876
120,"No, I know",0.20717423,0.37546438,0.016172232,0.00951345,0.017891558,0.37378415
121,what it's,0.11540482,0.16579573,0.012959711,0.009807239,0.031484548,0.6645479
122,"like coming otherwise three three years in this place. But in the Pines University here, 50 years ago, it's never, never",0.38439876,0.3764131,0.005201882,0.0020407964,0.048621226,0.18332422
123,"been a polytechnic. Yes. Yeah, I think so. She's very down. That's all you need to know. Oh, yeah, yeah.",0.31383595,0.4562447,0.08024249,0.004829048,0.06679443,0.07805337
124,"But it was a complete idiot or not. One thing I miss is my driving licence and I can't drive. And I just let it lapse, like living in France and Belgium, and I didn't need one because this is I just never one of  ...",0.020185571,0.97448003,7.9074445e-05,3.0289345e-07,0.0048201215,0.00043487878
125,"Yeah, we're getting my driving licence back. It is not impossible that they have a point because I'm insulin dependent diabetic and had four heart bypass. I have cancer twice. They take all these medical things into account. And because you're over 80 years , You wait for years to get your driving licence, which is really going to make it hard to just renewed your degree and wouldn't have any problems in this country.",0.5193006,0.058586635,0.36704683,0.00040776754,0.05009078,0.004567388
126,"When you think of how the world's changed in the past 80 years, it's just a man. Yeah, and frightening.",0.045524828,0.7195288,0.022481298,0.0070693605,0.03139603,0.17399967
127,"Oh yes, totally.",0.5722823,0.26795843,0.080252334,0.0013939242,0.03773733,0.040375657
128,"see these films that come out, you know, robots.",0.09667756,0.74762976,0.0071869707,0.0058957273,0.08612419,0.056485824
129,"But a very Victorian upbringing wouldn't even have electric vehicle guests if that oil lamps, no wireless or anything like that.",0.15125313,0.42119914,0.0041628843,0.0012795265,0.009626855,0.41247845
130,"it's kind of my generation now. You know, I mean, I can't imagine having a television since I was a toddler. But when microwave was coming you give me pause and think that now you feel like I can't give me that one?",0.011405117,0.88541174,1.8230547e-05,1.5206792e-05,0.00031972077,0.10282996
131,"Well, my wife wouldn't have one she wouldn't use it to get the room microwave oven.",0.28432795,0.6690446,0.0023259367,0.00022012612,0.0025449223,0.04153644
132,"Well, I think everyone was horrified.",0.18065059,0.49164498,0.009589208,0.00047002945,0.04116473,0.27648044
133,"Well, I think we read you talk about radiation and not what you think. You find that you know what's going to happen.",0.34637237,0.2776102,0.002854874,0.0010489521,0.06349845,0.30861515
134,We were worried about what's coming out of the Blue Submarine.,0.055225186,0.44038537,0.010275155,0.031048799,0.36393988,0.0991256
135,"So I went to my well, I spent most of her time in the spinning wheel to yeah, yeah, straight on the spinning room. And she was very well as well.",0.14052577,0.75264704,0.07393664,3.4813572e-09,0.011479189,0.02141137
136,"And frankly, that was",0.12891704,0.43899456,0.04432242,0.008519608,0.09940204,0.27984434
137,"in an antique shop in the day and the end of the old toys. You know, and it's just like this spring on it and this little bobbing on it, you know, it was kids entertainment. Then, you know, and then you try and get a kid now like you one of them night that five year old knows how to use a computer about the knowledge. And it's. Oh yes. So I do have dyslexia, you know, so I struggle with things and not very retellings have to be told this is what you've got to do. Something finished telling me I've forgotten the first part. You know, so I don't know what going to be like in seventy years. I've no idea.",0.038358547,0.32122305,0.00055469474,2.0135074e-06,0.3933816,0.2464801
138,That that scares me. I want to run a self-drive car sitting in a car andI can't control the steering wheel which is moving along the motorway that terrifies me. I like to be in control.,0.45608354,0.16048315,0.099333145,0.002891618,0.07368316,0.2075254
